DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VP
1656.0214,-999,0.2255,99.4807,76.124,4986.3894,41.4142,35,2352.1115,8.3338,-999,4071.7033,14.4264,0.2215,0.2707,3301.2027,3139.0898,18.2282,1.7112,1,-6594.9341,0.3158,0.6086,108.1825,1656.0078,0.2163,3063.9109
1656.1738,-999,0.2481,106.819,76.1232,4988.9948,38.6863,35,2352.2878,8.3338,-999,4072.0018,14.4264,0.2414,0.3113,3449.6138,3145.1521,17.2669,1.681,1,-6595.0854,0.3746,0.5875,108.1859,1656.1328,0.2173,2853.425
1656.3262,-999,0.2334,108.2324,76.1224,4992.2926,36.7991,35,2352.6405,8.3338,-999,4072.5967,14.4263,0.2207,0.3096,3474.2093,3152.3231,16.3942,1.6755,1,-6595.3892,0.3859,0.6255,108.1892,1656.3828,0.2359,2816.1623
1656.4786,-999,0.211,101.9527,76.1216,4995.2286,40.0906,35,2352.8169,8.3337,-999,4072.8986,14.4263,0.1988,0.2733,3356.9593,3159.2865,15.8054,1.7007,1,-6595.5405,0.3356,0.6858,108.1925,1656.5078,0.2336,2989.6217
1656.631,-999,0.1917,94.3303,76.1208,4998.2067,42.113,35,2352.9932,8.3337,-999,4073.2065,14.4263,0.1839,0.2332,3169.2691,3166.3721,15.4706,1.7341,1,-6595.6924,0.2746,0.7372,108.1959,1656.6328,0.2269,3231.1993
1656.7834,-999,0.1765,93.3586,76.12,5001.2087,41.4941,35,2353.1696,8.3337,-999,4073.5151,14.4263,0.1672,0.2217,3141.0152,3173.5734,15.3949,1.7386,1,-6595.8438,0.2669,0.7924,108.1992,1656.7578,0.222,3264.8304
1656.9358,-999,0.1667,91.8866,76.1192,5003.5128,42.0884,35,2353.3459,8.3337,-999,4073.825,14.4263,0.1581,0.2109,3095.7427,3178.919,15.8134,1.7455,1,-6595.9956,0.2551,0.8188,108.2025,1656.8828,0.2158,3317.1322
1657.0882,-999,0.1529,91.358,76.1184,5005.7185,42.636,35,2353.6986,8.3337,-999,4074.4457,14.4264,0.146,0.2019,3079.1635,3183.1784,16.6585,1.748,1,-6596.2988,0.2509,0.8745,108.2059,1657.1328,0.194,3336.3252
1657.2406,-999,0.1397,87.5119,76.1176,5008.2278,40.5906,35,2353.8749,8.3337,-999,4074.7594,14.4264,0.136,0.1799,2942.3441,3189.0746,17.6333,1.7669,1,-6596.4507,0.2201,0.8994,108.2092,1657.2578,0.1884,3482.9549
1657.393,-999,0.1205,89.1461,76.1168,5010.4325,38.9556,35,2354.0513,8.3337,-999,4075.0716,14.4264,0.1101,0.1769,3003.7479,3194.166,18.6338,1.7588,1,-6596.6021,0.2332,1,108.2125,1657.3828,0.1855,3419.1064
1657.5454,-999,0.1012,92.2695,76.116,5010.7289,36.9388,35,2354.2276,8.3337,-999,4075.3812,14.4264,0.0848,0.1797,3109.1673,3193.9908,19.7317,1.7437,1,-6596.7539,0.2582,1,108.2158,1657.5078,0.1799,3303.3668
1657.6978,-999,0.0719,98.3627,76.1152,5010.2988,43.3046,35,2354.5803,8.3337,-999,4075.9905,14.4264,0.0491,0.1894,3278.3493,3190.9146,20.9143,1.716,1,-6597.0571,0.3069,1,108.2192,1657.7578,0.1668,3098.7356
1657.8502,-999,0.0649,94.1079,76.1144,5009.8549,42.0322,35,2354.7567,8.3337,-999,4076.2985,14.4264,0.043,0.1689,3165.4623,3188.657,21.5388,1.7351,1,-6597.209,0.2729,1,108.2225,1657.8828,0.1663,3238.8354
1658.0026,-999,0.0645,93.3301,76.1136,5010.8615,48.4657,35,2354.933,8.3337,-999,4076.6072,14.4264,0.0426,0.1656,3142.7658,3190.4145,21.2709,1.7387,1,-6597.3604,0.2666,1,108.2258,1658.0078,0.1694,3265.8274
1658.155,-999,0.0649,94.813,76.1128,5012.8149,42.5337,35,2355.1094,8.3337,-999,4076.9147,14.4264,0.0419,0.1717,3186.1681,3194.7105,20.6251,1.7319,1,-6597.5122,0.2785,1,108.2292,1658.1328,0.1719,3214.749
1658.3074,-999,0.0673,97.229,76.112,5014.8163,34.3481,35,2355.2857,8.3337,-999,4077.2202,14.4264,0.0435,0.1825,3251.2025,3199.1563,20.0474,1.721,1,-6597.6641,0.2978,1,108.2325,1658.2578,0.1715,3134.8672
1658.4598,-999,0.0791,99.4339,76.1113,5016.6535,38.7267,35,2355.6384,8.3337,-999,4077.8279,14.4264,0.0555,0.1973,3305.4602,3202.354,19.2538,1.7114,1,-6597.9673,0.3155,1,108.2358,1658.5078,0.1767,3065.353
1658.6122,-999,0.0919,102.7138,76.1105,5018.5304,41.7259,35,2355.8147,8.3337,-999,4078.1292,14.4263,0.0669,0.2168,3377.3858,3206.4964,18.3325,1.6976,1,-6598.1187,0.3417,1,108.2391,1658.6328,0.1925,2967.4688
1658.7646,-999,0.1099,103.6111,76.1097,5021.8286,41.7266,35,2355.9911,8.3337,-999,4078.43,14.4263,0.0849,0.2294,3395.7073,3214.4476,17.3685,1.6939,1,-6598.2705,0.3489,1,108.2425,1658.7578,0.2101,2941.7698
1658.917,-999,0.1251,99.69,76.1089,5025.3629,39.9587,35,2356.1674,8.3337,-999,4078.7336,14.4263,0.1027,0.2213,3312.2076,3223.0647,16.4451,1.7103,1,-6598.4224,0.3175,1,108.2458,1658.8828,0.2183,3057.4782
1659.0694,-999,0.1289,90.0031,76.1081,5028.6491,36.9726,35,2356.3438,8.3337,-999,4079.0451,14.4263,0.1139,0.1845,3037.376,3231.0307,15.6786,1.7546,1,-6598.5737,0.24,0.9999,108.2491,1659.0078,0.215,3386.55
1659.2218,-999,0.1073,86.5414,76.1073,5031.234,42.0927,35,2356.6965,8.3337,-999,4079.6742,14.4264,0.092,0.1598,2907.7851,3236.2741,15.4337,1.7718,1,-6598.877,0.2123,1,108.2525,1659.2578,0.209,3522.0137
1659.3742,-999,0.0869,86.9281,76.1065,5033.1403,49.65,35,2356.8728,8.3337,-999,4079.9884,14.4264,0.0666,0.1512,2923.613,3240.4904,15.4858,1.7699,1,-6599.0288,0.2154,1,108.2558,1659.3828,0.2109,3506.346
1659.5266,-999,0.0711,87.6291,76.1057,5034.9545,47.743,35,2357.0492,8.3336,-999,4080.302,14.4264,0.047,0.1461,2951.4023,3244.4562,15.9626,1.7663,1,-6599.1807,0.221,1,108.2591,1659.5078,0.2134,3478.2966
1659.679,-999,0.067,86.4122,76.1049,5037.3733,42.9549,35,2357.2255,8.3336,-999,4080.6167,14.4265,0.0425,0.1391,2903.2914,3250.1482,16.9657,1.7725,1,-6599.332,0.2113,1,108.2625,1659.6328,0.2161,3527.2797
1659.8314,-999,0.068,88.424,76.1041,5040.3744,38.6901,35,2357.5782,8.3336,-999,4081.2424,14.4265,0.042,0.1477,2982.3216,3256.6376,18.4737,1.7623,1,-6599.6353,0.2274,1,108.2658,1659.8828,0.2188,3447.028
1659.9838,-999,0.0682,93.3702,76.1033,5041.6473,39.8837,35,2357.7545,8.3336,-999,4081.5511,14.4265,0.0401,0.1676,3148.1426,3259.1076,20.1272,1.7385,1,-6599.7871,0.267,1,108.2691,1660.0078,0.2163,3264.4248
1660.1362,-999,0.078,104.6971,76.1025,5041.3183,38.2348,35,2357.9309,8.3336,-999,4081.851,14.4265,0.0484,0.2178,3419.7715,3257.3085,21.9508,1.6895,1,-6599.939,0.3576,1,108.2724,1660.1328,0.2116,2911.2554
1660.2886,-999,0.0956,96.5597,76.1017,5040.7649,37.2236,35,2358.1072,8.3336,-999,4082.1571,14.4265,0.0709,0.194,3238.1512,3254.9065,23.8143,1.724,1,-6600.0903,0.2925,1,108.2758,1660.2578,0.2122,3156.5964
1660.441,-999,0.1097,91.5382,76.1009,5040.1196,39.8527,35,2358.2836,8.3336,-999,4082.4673,14.4265,0.0885,0.181,3091.758,3252.1845,24.9355,1.7472,1,-6600.2422,0.2523,0.887,108.2791,1660.3828,0.2225,3329.7574
1660.5934,-999,0.1506,89.7309,76.1001,5039.427,38.6761,35,2358.6363,8.3336,-999,4083.0907,14.4265,0.1332,0.1942,3031.1728,3248.5236,24.636,1.7559,1,-6600.5454,0.2378,0.6824,108.2824,1660.6328,0.2528,3396.8232
1660.7458,-999,0.1549,94.4805,76.0993,5038.7028,42.2113,35,2358.8126,8.3336,-999,4083.3985,14.4265,0.1326,0.2154,3182.2406,3245.5585,23.7147,1.7334,1,-6600.6973,0.2758,0.7028,108.2858,1660.7578,0.266,3226.0625
1660.8982,-999,0.1472,96.275,76.0985,5040.2232,40.692,35,2358.989,8.3336,-999,4083.7048,14.4265,0.1217,0.2187,3231.9669,3248.8281,22.2542,1.7253,1,-6600.8486,0.2902,0.7619,108.2891,1660.8828,0.2746,3165.9309
1661.0506,-999,0.1455,94.8654,76.0977,5041.6046,37.1406,35,2359.1653,8.3336,-999,4084.0122,14.4265,0.1211,0.2122,3193.6998,3251.6956,20.813,1.7316,1,-6601.0005,0.2789,0.7877,108.2924,1661.0078,0.2692,3212.9733
1661.203,-999,0.119,93.9417,76.097,5042.7927,39.532,35,2359.518,8.3336,-999,4084.6285,14.4265,0.0975,0.1953,3167.6831,3253.1736,19.4595,1.7359,1,-6601.3037,0.2715,0.9514,108.2958,1661.2578,0.2252,3244.5655
1661.3554,-999,0.1031,95.2279,76.0962,5043.1449,38.1428,35,2359.6943,8.3336,-999,4084.9357,14.4265,0.0802,0.1924,3204.6058,3253.158,18.2892,1.73,1,-6601.4556,0.2818,1,108.2991,1661.3828,0.2122,3200.7426
1661.5078,-999,0.0973,105.2797,76.0954,5042.5479,36.4939,35,2359.8707,8.3336,-999,4085.2352,14.4265,0.0701,0.2298,3433.7245,3250.5484,17.4666,1.6871,1,-6601.6069,0.3622,1,108.3024,1661.5078,0.2109,2895.145
1661.6602,-999,0.0883,108.9325,76.0946,5040.3197,37.1105,35,2360.047,8.3336,-999,4085.5322,14.4264,0.0586,0.2399,3497.3663,3243.6033,16.9602,1.6728,1,-6601.7588,0.3915,1,108.3057,1661.6328,0.2167,2798.063
1661.8126,-999,0.0805,126.418,76.0938,5037.624,35.1531,35,2360.2234,8.3336,-999,4085.8183,14.4264,0.0468,0.3059,3709.4964,3235.4756,16.3922,1.6117,1,-6601.9102,0.5313,1,108.3091,1661.7578,0.2258,2411.0491
1661.965,-999,0.0893,126.204,76.093,5035.4346,38.6029,35,2360.5761,8.3336,-999,4086.3908,14.4262,0.0564,0.3095,3708.1149,3227.8965,16.0593,1.6124,1,-6602.2139,0.5296,1,108.3124,1662.0078,0.2297,2415.1374
1662.1174,-999,0.0855,125.8402,76.0922,5032.8497,37.3731,35,2360.7524,8.3336,-999,4086.6772,14.4261,0.0526,0.3061,3705.0988,3220.0271,15.604,1.6135,1,-6602.3652,0.5267,1,108.3157,1662.1328,0.2239,2422.1195
1662.2698,-999,0.0824,126.4863,76.0914,5029.7649,35.0931,35,2360.9288,8.3336,-999,4086.9633,14.4261,0.0498,0.3071,3711.1903,3210.7798,14.7053,1.6115,1,-6602.5171,0.5319,1,108.3191,1662.2578,0.2159,2409.7471
1662.4222,-999,0.0823,128.9009,76.0906,5026.4943,39.436,35,2361.1051,8.3335,-999,4087.2481,14.426,0.0503,0.3168,3732.1879,3201.031,13.8353,1.6039,1,-6602.6685,0.5512,1,108.3224,1662.3828,0.2066,2364.6072
1662.5746,-999,0.0859,128.6732,76.0898,5023.8227,35.917,35,2361.4578,8.3335,-999,4087.8178,14.4258,0.0544,0.3176,3730.8357,3192.1351,13.0419,1.6046,1,-6602.9722,0.5494,1,108.3257,1662.6328,0.2047,2368.7916
1662.727,-999,0.0895,128.132,76.089,5020.8817,38.6608,35,2361.6341,8.3335,-999,4088.103,14.4258,0.0578,0.3173,3726.5668,3183.3468,12.7705,1.6063,1,-6603.1235,0.5451,1,108.3291,1662.7578,0.2125,2378.7969
1662.8794,-999,0.0928,127.7641,76.0882,5017.6341,43.4215,35,2361.8105,8.3335,-999,4088.3884,14.4257,0.0613,0.3175,3723.7084,3173.7072,13.014,1.6074,1,-6603.2754,0.5421,1,108.3324,1662.8828,0.2155,2385.6467
1663.0318,-999,0.0964,130.229,76.0874,5014.1784,41.1052,35,2361.9868,8.3335,-999,4088.6724,14.4256,0.0654,0.3291,3744.2996,3163.4416,13.5808,1.5998,1,-6603.4268,0.5618,1,108.3357,1663.0078,0.2126,2340.4925
1663.1842,-999,0.0993,133.9247,76.0866,5010.8253,39.9605,35,2362.1632,8.3335,-999,4088.9544,14.4255,0.0686,0.3453,3772.302,3153.4524,14.1449,1.5886,1,-6603.5786,0.5914,1,108.339,1663.1328,0.2088,2275.9058
1663.3366,-999,0.1141,133.4574,76.0858,5007.7949,40.1551,35,2362.5159,8.3335,-999,4089.519,14.4253,0.0851,0.3509,3769.4994,3143.5175,14.269,1.59,1,-6603.8818,0.5877,1,108.3424,1663.3828,0.2104,2283.8749
1663.489,-999,0.1267,131.0618,76.085,5003.6485,41.7889,35,2362.6922,8.3335,-999,4089.8025,14.4252,0.0998,0.3476,3751.9015,3131.3057,13.7128,1.5972,1,-6604.0337,0.5685,1,108.3457,1663.5078,0.2057,2325.6204
1663.6414,-999,0.1286,130.3879,76.0842,4999.4436,37.9092,35,2362.8685,8.3335,-999,4090.0864,14.4252,0.1023,0.3459,3746.9084,3118.9274,13.2742,1.5993,1,-6604.1851,0.5631,1,108.349,1663.6328,0.2013,2337.6402
1663.7938,-999,0.1209,128.3969,76.0835,4996.0353,38.419,35,2363.0449,8.3335,-999,4090.3715,14.4251,0.0937,0.334,3730.9687,3108.7702,13.0712,1.6054,1,-6604.3369,0.5472,1,108.3524,1663.7578,0.2034,2373.8891
1663.9462,-999,0.101,127.5624,76.0827,4993.4705,35.0721,35,2363.3976,8.3335,-999,4090.9424,14.4249,0.0707,0.3207,3724.405,3100.0758,13.0101,1.6081,1,-6604.6401,0.5405,1,108.3557,1664.0078,0.2133,2389.4188
1664.0986,-999,0.0941,127.4605,76.0819,4990.8252,39.6099,35,2363.5739,8.3335,-999,4091.228,14.4249,0.0636,0.3169,3723.7991,3092.05,12.9527,1.6084,1,-6604.792,0.5397,1,108.359,1664.1328,0.2066,2391.3291
1664.251,-999,0.0997,124.805,76.0811,4989.7434,41.073,35,2363.7503,8.3335,-999,4091.515,14.4248,0.0706,0.3091,3700.1172,3088.2804,12.8953,1.6169,1,-6604.9434,0.5184,1,108.3624,1664.2578,0.201,2442.2098
1664.4034,-999,0.1083,124.8066,76.0803,4989.2396,40.8975,35,2363.9266,8.3335,-999,4091.8021,14.4247,0.0801,0.3134,3700.4064,3086.0356,12.8379,1.6169,1,-6605.0952,0.5185,1,108.3657,1664.3828,0.2016,2442.1785
1664.5558,-999,0.1131,126.4715,76.0795,4988.8876,38.534,35,2364.103,8.3335,-999,4092.0882,14.4246,0.0846,0.3224,3715.9351,3084.1861,12.8756,1.6115,1,-6605.2471,0.5318,1,108.369,1664.5078,0.2095,2410.0291
1664.7082,-999,0.1131,121.0316,76.0787,4988.2557,36.6536,35,2364.4557,8.3335,-999,4092.6667,14.4245,0.0833,0.3007,3663.4373,3080.8314,12.9476,1.6293,1,-6605.5503,0.4883,1,108.3723,1664.7578,0.2315,2518.3506
1664.8606,-999,0.1156,111.6085,76.0779,4987.3681,36.9589,35,2364.632,8.3335,-999,4092.9619,14.4245,0.0869,0.2642,3545.5551,3077.6097,12.9159,1.6627,1,-6605.7017,0.4129,1,108.3757,1664.8828,0.2341,2730.9748
1665.013,-999,0.1287,110.0647,76.0771,4986.7725,38.7106,35,2364.8083,8.3335,-999,4093.2581,14.4244,0.1024,0.2646,3522.4707,3075.1528,12.867,1.6685,1,-6605.8535,0.4005,1,108.379,1665.0078,0.2279,2769.2803
1665.1654,-999,0.1481,106.7855,76.0763,4986.5201,40.5202,35,2364.9847,8.3335,-999,4093.5565,14.4244,0.1259,0.2612,3468.5296,3073.5892,12.8249,1.6811,1,-6606.0054,0.3743,1,108.3823,1665.1328,0.2209,2854.3201
1665.3178,-999,0.1631,103.8857,76.0755,4985.5024,43.8645,35,2365.161,8.3335,-999,4093.8571,14.4244,0.144,0.2571,3414.9882,3069.9908,12.327,1.6927,1,-6606.1567,0.3511,0.9706,108.3857,1665.2578,0.2219,2933.9938
1665.4702,-999,0.1511,104.9873,76.0747,4984.2365,43.3179,35,2365.5137,8.3334,-999,4094.4565,14.4243,0.1275,0.2555,3436.6604,3064.9565,11.6163,1.6883,1,-6606.46,0.3599,1,108.389,1665.5078,0.2407,2903.2083
1665.6226,-999,0.1321,102.1178,76.0739,4983.3132,46.4176,35,2365.6901,8.3334,-999,4094.7583,14.4243,0.106,0.2345,3379.908,3061.6388,10.9344,1.7,1,-6606.6118,0.3369,1,108.3923,1665.6328,0.248,2984.7882
1665.775,-999,0.1188,100.6,76.0731,4983.4683,47.5806,35,2365.8664,8.3334,-999,4095.0613,14.4243,0.0906,0.2218,3347.3331,3061.1483,10.2559,1.7064,1,-6606.7637,0.3248,1,108.3957,1665.7578,0.2536,3029.8211
1665.9274,-999,0.1129,95.2969,76.0723,4983.6303,46.0049,35,2366.0428,8.3334,-999,4095.3684,14.4243,0.0849,0.1977,3215.6967,3060.659,9.6294,1.7297,1,-6606.915,0.2824,1,108.399,1665.8828,0.2592,3198.4251
1666.0798,-999,0.1321,88.2289,76.0715,4983.7821,44.201,35,2366.3955,8.3334,-999,4095.9945,14.4243,0.1101,0.1789,2987.3829,3059.346,8.9492,1.7633,1,-6607.2183,0.2258,1,108.4023,1666.1328,0.2633,3454.6503
1666.2322,-999,0.1411,87.5944,76.0707,4983.6483,42.1087,35,2366.5718,8.3334,-999,4096.3081,14.4243,0.1247,0.1809,2963.3761,3058.0732,8.2481,1.7665,1,-6607.3701,0.2208,1,108.4056,1666.2578,0.2472,3479.6745
1666.3846,-999,0.1334,89.1426,76.0699,4983.819,40.6825,35,2366.7481,8.3334,-999,4096.6203,14.4244,0.1189,0.1833,3021.6475,3057.6102,7.5678,1.7588,1,-6607.522,0.2331,1,108.409,1666.3828,0.2217,3419.2406
1666.537,-999,0.1193,85.3245,76.0692,4984.6874,41.8394,35,2366.9245,8.3334,-999,4096.936,14.4244,0.1104,0.1609,2871.0404,3058.9937,6.9271,1.7781,1,-6607.6733,0.2026,1,108.4123,1666.5078,0.1996,3572.2448
1666.6894,-999,0.1066,78.5756,76.0684,4985.6548,42.714,35,2367.1008,8.3334,-999,4097.2582,14.4244,0.1106,0.1276,2527.4933,3060.63,6.2309,1.8151,1,-6607.8252,0.1486,1,108.4156,1666.6328,0.1883,3879.0668
1666.8418,-999,0.0858,75.6696,76.0676,4986.6583,38.2187,35,2367.4535,8.3334,-999,4097.9088,14.4246,0.0911,0.1056,2340.0071,3061.5326,6.1031,1.8323,1,-6608.1284,0.1254,1,108.419,1666.8828,0.1766,4028.0377
1666.9942,-999,0.0821,76.2785,76.0668,4986.749,38.1084,35,2367.6299,8.3334,-999,4098.2335,14.4246,0.0846,0.1062,2382.0011,3060.849,6.0363,1.8287,1,-6608.2803,0.1302,1,108.4223,1667.0078,0.1744,3995.8835
1667.1466,-999,0.0841,84.1292,76.066,4986.5983,40.2862,35,2367.8062,8.3334,-999,4098.5503,14.4247,0.0725,0.1386,2819.2753,3059.513,6.2083,1.7844,1,-6608.4316,0.193,1,108.4256,1667.1328,0.1769,3622.9989
1667.299,-999,0.0865,92.5851,76.0652,4986.447,38.948,35,2367.9826,8.3334,-999,4098.8596,14.4247,0.0673,0.1736,3139.0156,3058.1733,6.6458,1.7422,1,-6608.5835,0.2607,1,108.4289,1667.2578,0.179,3292.1064
1667.4514,-999,0.0902,90.5261,76.0644,4986.8747,39.3056,35,2368.3352,8.3334,-999,4099.4817,14.4247,0.0731,0.1672,3072.5147,3057.5596,7.0771,1.752,1,-6608.8867,0.2442,1,108.4323,1667.5078,0.1796,3366.9848
1667.6038,-999,0.0937,85.2637,76.0636,4987.4541,38.594,35,2368.5116,8.3334,-999,4099.7974,14.4247,0.0817,0.1479,2870.6421,3058.165,7.6401,1.7784,1,-6609.0386,0.2021,1,108.4356,1667.6328,0.1827,3574.7921
1667.7562,-999,0.094,87.661,76.0628,4989.0833,35.9022,35,2368.6879,8.3334,-999,4100.111,14.4248,0.0788,0.1576,2969.0114,3061.4884,7.8208,1.7662,1,-6609.1899,0.2213,1,108.4389,1667.7578,0.1869,3477.0308
1667.9086,-999,0.0978,101.2488,76.062,4990.624,38.4116,35,2368.8643,8.3334,-999,4100.4134,14.4247,0.0739,0.2139,3366.291,3064.5788,7.859,1.7037,1,-6609.3418,0.33,1,108.4423,1667.8828,0.1938,3010.406
1668.061,-999,0.0993,101.5387,76.0612,4991.9444,36.3463,35,2369.0406,8.3334,-999,4100.7157,14.4247,0.0737,0.2158,3372.8331,3067.1029,7.779,1.7024,1,-6609.4932,0.3323,1,108.4456,1668.0078,0.2079,3001.8111
1668.2134,-999,0.0939,98.2384,76.0604,4993.6326,38.0207,35,2369.3933,8.3334,-999,4101.3252,14.4247,0.067,0.1999,3297.4973,3069.7867,7.5439,1.7166,1,-6609.7969,0.3059,1,108.4489,1668.2578,0.2216,3102.6564
1668.3658,-999,0.0953,91.6486,76.0596,4995.816,38.238,35,2369.5697,8.3333,-999,4101.6353,14.4247,0.0736,0.1743,3111.6031,3074.5885,7.2097,1.7466,1,-6609.9482,0.2532,1,108.4523,1668.3828,0.2093,3325.7464
1668.5182,-999,0.1009,89.3364,76.0588,4998.6355,37.9628,35,2369.746,8.3333,-999,4101.9473,14.4247,0.083,0.1678,3032.9862,3081.0713,6.8812,1.7578,1,-6610.1001,0.2347,1,108.4556,1668.5078,0.2019,3411.8232
1668.6706,-999,0.1167,88.1547,76.058,5001.598,41.5088,35,2369.9224,8.3333,-999,4102.2604,14.4247,0.102,0.171,2989.6798,3087.9259,6.5703,1.7637,1,-6610.2515,0.2252,1,108.4589,1668.6328,0.2083,3457.5581
1668.823,-999,0.1368,85.1412,76.0572,5004.7043,36.6477,35,2370.275,8.3333,-999,4102.8921,14.4248,0.1263,0.169,2867.7841,3094.3816,6.2746,1.7791,1,-6610.5552,0.2011,1,108.4622,1668.8828,0.23,3579.9354
1668.9754,-999,0.1313,84.3747,76.0564,5007.5768,33.1038,35,2370.4514,8.3333,-999,4103.2087,14.4248,0.1202,0.1631,2834.0701,3101.0253,5.9918,1.7831,1,-6610.7065,0.195,1,108.4656,1669.0078,0.2307,3612.4573
1669.1278,-999,0.1219,90.8491,76.0557,5010.1437,35.3144,35,2370.6277,8.3333,-999,4103.5195,14.4248,0.102,0.1843,3086.7933,3106.8557,5.7258,1.7505,1,-6610.8584,0.2468,1,108.4689,1669.1328,0.2303,3355.014
1669.2802,-999,0.1086,92.2892,76.0549,5012.1609,39.3202,35,2370.8041,8.3333,-999,4103.829,14.4249,0.0854,0.1835,3133.9155,3111.2237,5.5437,1.7436,1,-6611.0098,0.2583,1,108.4722,1669.2578,0.2308,3302.6616
1669.4326,-999,0.0967,88.6948,76.0541,5013.2242,37.1032,35,2370.9804,8.3333,-999,4104.1416,14.4249,0.0738,0.1631,3011.4145,3113.0902,5.7271,1.761,1,-6611.1616,0.2296,1,108.4756,1669.3828,0.2295,3436.5036
1669.585,-999,0.0946,80.759,76.0533,5014.9347,36.5438,35,2371.3331,8.3333,-999,4104.7817,14.425,0.0832,0.1303,2657.0376,3115.8519,6.046,1.8027,1,-6611.4648,0.1661,1,108.4789,1669.6328,0.2103,3774.1924
1669.7374,-999,0.095,78.5738,76.0525,5016.6126,36.694,35,2371.5095,8.3333,-999,4105.104,14.425,0.0896,0.1218,2533.0977,3119.3478,6.3768,1.8151,1,-6611.6167,0.1486,1,108.4822,1669.7578,0.2029,3879.1556
1669.8898,-999,0.0913,77.7011,76.0517,5017.6291,40.9477,35,2371.6858,8.3333,-999,4105.4272,14.4251,0.0861,0.1164,2479.769,3121.1147,6.6143,1.8202,1,-6611.7681,0.1416,1,108.4856,1669.8828,0.2026,3922.7244
1670.0422,-999,0.0865,80.0203,76.0509,5018.6321,45.564,35,2371.8622,8.3333,-999,4105.7479,14.4251,0.0752,0.1233,2617.303,3122.835,6.6198,1.8069,1,-6611.9199,0.1602,1,108.4889,1670.0078,0.2039,3809.0335
1670.1946,-999,0.0857,80.9075,76.0501,5019.8101,43.7254,35,2372.0385,8.3333,-999,4106.0678,14.4252,0.0735,0.1265,2665.979,3125.0092,6.4963,1.8019,1,-6612.0718,0.1673,1,108.4922,1670.1328,0.2016,3767.2651
1670.347,-999,0.0905,80.3975,76.0493,5021.5566,43.4972,35,2372.3912,8.3333,-999,4106.7087,14.4253,0.0788,0.1269,2638.8422,3127.8688,6.3716,1.8048,1,-6612.375,0.1632,1,108.4955,1670.3828,0.2088,3791.1627
1670.4994,-999,0.1015,80.1392,76.0485,5023.123,40.2973,35,2372.5675,8.3333,-999,4107.0293,14.4253,0.0904,0.1313,2624.8467,3131.0705,6.2569,1.8062,1,-6612.5264,0.1611,1,108.4989,1670.5078,0.2217,3803.3821
1670.6518,-999,0.1151,79.9779,76.0477,5024.9664,39.9405,35,2372.7439,8.3333,-999,4107.3501,14.4254,0.1072,0.1374,2616.1041,3134.9912,6.1477,1.8071,1,-6612.6782,0.1598,1,108.5022,1670.6328,0.229,3811.0528
1670.8042,-999,0.1287,80.2241,76.0469,5026.2636,42.8321,35,2372.9202,8.3333,-999,4107.6707,14.4254,0.1234,0.1452,2630.0355,3137.4793,6.0336,1.8057,1,-6612.8301,0.1618,1,108.5055,1670.7578,0.2288,3799.3571
1670.9566,-999,0.1479,81.3417,76.0461,5027.7048,43.013,35,2373.2729,8.3333,-999,4108.3097,14.4255,0.1394,0.1593,2690.5582,3139.5765,5.9269,1.7995,1,-6613.1333,0.1707,1,108.5089,1671.0078,0.2373,3747.1555
1671.109,-999,0.1492,82.029,76.0453,5028.1875,42.8226,35,2373.4493,8.3333,-999,4108.6285,14.4255,0.1394,0.1627,2726.146,3139.9647,5.8202,1.7957,1,-6613.2847,0.1762,1,108.5122,1671.1328,0.2471,3715.7591
1671.2614,-999,0.1504,80.1699,76.0445,5028.6262,39.4357,35,2373.6256,8.3333,-999,4108.9491,14.4256,0.1363,0.1559,2627.9651,3140.2407,5.6772,1.806,1,-6613.4365,0.1614,1,108.5155,1671.2578,0.25,3801.9257
1671.4138,-999,0.1523,78.1202,76.0437,5029.0689,39.9913,35,2373.8019,8.3332,-999,4109.2718,14.4256,0.1328,0.1486,2508.5445,3140.5278,5.5825,1.8178,1,-6613.5884,0.145,1,108.5189,1671.3828,0.2486,3901.6797
1671.5662,-999,0.1585,77.6045,76.0429,5029.5723,38.5634,35,2373.9783,8.3332,-999,4109.5951,14.4257,0.132,0.1497,2476.6565,3140.9742,5.58,1.8208,1,-6613.7397,0.1408,1,108.5222,1671.5078,0.2501,3927.6073
1671.7186,-999,0.1593,79.5956,76.0421,5030.335,38.5876,35,2374.331,8.3332,-999,4110.2375,14.4258,0.1385,0.158,2596.5987,3141.3282,5.58,1.8093,1,-6614.043,0.1568,1,108.5255,1671.7578,0.2681,3829.3574
1671.871,-999,0.1451,79.7329,76.0414,5030.842,39.102,35,2374.5073,8.3332,-999,4110.5586,14.4258,0.1267,0.1515,2604.6474,3141.779,5.6357,1.8085,1,-6614.1948,0.1579,1,108.5288,1671.8828,0.2688,3822.7633
1672.0234,-999,0.1265,78.1849,76.0406,5031.3517,38.2105,35,2374.6837,8.3332,-999,4110.8812,14.4259,0.1106,0.136,2513.6552,3142.2281,5.7918,1.8174,1,-6614.3467,0.1455,1,108.5322,1672.0078,0.2588,3898.451
