DEPTH,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1606.4542,0.1635,91.0243,81.2431,4367.2659,68.8437,45,2269.7675,8.2897,12.8,5206.7271,19.0162,0.1499,0.2059,3118.4601,2784.1935,4.061,2.3547,1,-143.2588,0.1457,1,130.724,1606.5251,0.3231,-999,3349.4138
1606.6082,0.1641,91.1462,81.2402,4365.5657,70.3668,45,2269.9848,8.2897,12.8,5207.2419,19.0162,0.1475,0.2066,3127.3543,2778.1673,4.0733,2.3539,1,-143.3189,0.1468,1,130.7295,1606.6791,0.3366,-999,3344.9343
1606.7622,0.1649,91.3341,81.2373,4364.2936,70.31,45,2270.202,8.2897,12.8,5207.7565,19.0163,0.1486,0.2078,3140.6914,2773.3763,4.0651,2.3527,1,-143.5149,0.1485,1,130.735,1606.8331,0.3361,-999,3338.0528
1606.9162,0.1638,91.0836,81.2345,4363.9524,70.6803,45,2270.4192,8.2897,12.8,5208.2713,19.0163,0.1465,0.2062,3124.1144,2771.2708,4.0374,2.3543,1,-143.7571,0.1462,1,130.7406,1606.987,0.3394,-999,3347.2332
1607.0702,0.1635,91.0288,81.2316,4365.5218,70.1664,45,2270.6365,8.2897,12.8,5208.7863,19.0164,0.1473,0.2059,3120.8751,2774.68,4.0187,2.3547,1,-143.941,0.1457,1,130.7461,1607.141,0.3348,-999,3349.2482
1607.2242,0.163,90.9038,81.2287,4367.8263,71.6748,45,2270.8537,8.2897,12.8,5209.3015,19.0165,0.1409,0.2051,3112.7772,2780.211,4.0297,2.3555,1,-143.8444,0.1446,1,130.7516,1607.295,0.3484,-999,3353.8537
1607.3782,0.163,90.9031,81.2258,4369.6684,73.4112,45,2271.0709,8.2897,12.8,5209.8166,19.0165,0.1179,0.2051,3113.2544,2784.4078,4.0116,2.3555,1,-143.7075,0.1446,1,130.7572,1607.449,0.3644,-999,3353.8796
1607.5322,0.1645,91.2627,81.2229,4370.7671,75.4144,45,2271.2882,8.2897,12.8,5210.3313,19.0166,0.0938,0.2073,3138.4669,2786.4598,3.9645,2.3532,1,-143.763,0.1478,1,130.7627,1607.603,0.3833,-999,3340.6644
1607.6862,0.1639,91.1027,81.22,4369.9949,76.0702,45,2271.5054,8.2897,12.8,5210.8461,19.0166,0.0865,0.2063,3128.0585,2783.1098,3.9024,2.3542,1,-143.8369,0.1464,1,130.7682,1607.757,0.3896,-999,3346.5314
1607.8402,0.1633,90.9745,81.2171,4367.2466,73.6274,45,2271.7227,8.2897,12.8,5211.3612,19.0167,0.1152,0.2056,3119.7659,2774.0534,3.855,2.355,1,-143.842,0.1452,1,130.7738,1607.911,0.3664,-999,3351.2473
1607.9942,0.1614,90.5412,81.2142,4363.9096,71.926,45,2271.9399,8.2897,12.8,5211.8769,19.0167,0.1375,0.2029,3090.1205,2763.2944,3.8651,2.3579,1,-143.7936,0.1413,1,130.7793,1608.0649,0.3507,-999,3367.2853
1608.1482,0.1593,90.0423,81.2113,4360.7881,69.6639,45,2272.1571,8.2897,12.8,5212.3932,19.0168,0.143,0.1998,3055.1837,2753.1553,3.8146,2.3611,1,-143.8278,0.1367,1,130.7848,1608.2189,0.3304,-999,3385.9425
1608.3022,0.1583,89.8244,81.2084,4357.9317,68.5257,45,2272.3744,8.2897,12.8,5212.9099,19.0169,0.1441,0.1985,3039.973,2743.7798,3.7421,2.3625,1,-144.0131,0.1348,1,130.7904,1608.3729,0.3204,-999,3394.1563
1608.4562,0.1562,89.3487,81.2056,4354.441,69.1505,45,2272.5916,8.2897,12.8,5213.4273,19.0169,0.1402,0.1955,3005.6097,2732.5698,3.7026,2.3657,1,-144.0068,0.1304,1,130.7959,1608.5269,0.3258,-999,3412.227
1608.6102,0.1549,89.0513,81.2027,4349.144,71.0639,45,2272.8088,8.2897,12.8,5213.9451,19.017,0.1347,0.1936,2983.9446,2716.1406,3.6348,2.3677,1,-144.0492,0.1277,1,130.8014,1608.6809,0.3429,-999,3423.6227
1608.7642,0.1547,88.9933,81.1998,4342.3365,71.5571,45,2273.0261,8.2897,12.8,5214.463,19.0171,0.1334,0.1933,2980.1081,2695.346,3.633,2.368,1,-144.0998,0.1272,1,130.807,1608.8349,0.3473,-999,3425.854
1608.9182,0.1553,89.1359,81.1969,4334.541,69.5439,45,2273.2433,8.2897,12.8,5214.9807,19.0171,0.1383,0.1942,2991.3433,2671.6951,3.6853,2.3671,1,-143.9756,0.1285,1,130.8125,1608.9888,0.3293,-999,3420.3733
1609.0722,0.152,88.4023,81.194,4327.2759,67.016,45,2273.4605,8.2897,12.8,5215.4994,19.0172,0.1393,0.1896,2936.054,2649.5716,3.6882,2.372,1,-143.7704,0.1218,1,130.818,1609.1428,0.3073,-999,3448.757
1609.2262,0.137,85.1275,81.1911,4321.614,63.3762,45,2273.6778,8.2897,12.8,5216.0231,19.0173,0.128,0.169,2663.2663,2632.0677,3.623,2.3945,1,-143.451,0.0921,1,130.8236,1609.2968,0.2769,-999,3581.4284
1609.3802,0.1121,80.0128,81.1882,4317.307,62.9435,45,2273.895,8.2897,12.8,5216.555,19.0174,0.0988,0.1361,2142.2951,2618.4607,3.5805,2.4319,1,-143.1731,0.0456,1,130.8291,1609.4508,0.2734,-999,3810.366
1609.5342,0.0865,75.1512,81.1853,4314.1395,64.9734,45,2274.1123,8.2897,12.8,5217.0952,19.0176,0.0634,0.1038,1506.7668,2608.1283,3.6861,2.4703,1,-142.9717,0.0014,1,130.8346,1609.6048,0.2901,-999,4056.862
1609.6882,0.0695,72.1205,81.1824,4311.4614,67.3542,45,2274.3295,8.2897,12.8,5217.6411,19.0177,0.0196,0.0832,1019.6032,2599.1986,3.8199,2.4958,1,-142.9353,-0.0262,1,130.8402,1609.7588,0.3102,-999,4227.3424
1609.8422,0.0666,71.6326,81.1795,4308.7249,66.1946,45,2274.5467,8.2897,12.8,5218.1878,19.0179,0.0186,0.0798,933.7635,2590.0969,3.8931,2.5001,1,-142.8882,-0.0306,1,130.8457,1609.9128,0.3003,-999,4256.1355
1609.9962,0.0766,73.3784,81.1767,4305.659,64.6387,45,2274.764,8.2897,12.8,5218.7313,19.0181,0.0504,0.0918,1232.8719,2580.0483,4.0444,2.4851,1,-142.9967,-0.0147,1,130.8512,1610.0667,0.2873,-999,4154.8746
1610.1502,0.0923,76.217,81.1738,4301.9129,64.114,45,2274.9812,8.2897,12.8,5219.2697,19.0182,0.0727,0.111,1662.3672,2568.0424,4.1742,2.4616,1,-143.3479,0.0111,1,130.8567,1610.2207,0.283,-999,4000.1318
1610.3042,0.1063,78.8785,81.1709,4297.2429,65.9181,45,2275.1984,8.2897,12.8,5219.8035,19.0184,0.0861,0.1286,2010.9352,2553.3733,4.0587,2.4406,1,-143.6846,0.0353,1,130.8623,1610.3747,0.298,-999,3865.1603
1610.4582,0.1133,80.2412,81.168,4292.1818,69.5304,45,2275.4157,8.2897,12.8,5220.3349,19.0185,0.0869,0.1376,2172.1895,2537.5763,4.0035,2.4301,1,-143.9356,0.0476,1,130.8678,1610.5287,0.3292,-999,3799.5201
1610.6122,0.1168,80.9442,81.1651,4287.7503,73.2344,45,2275.6329,8.2897,12.8,5220.8652,19.0186,0.0831,0.1422,2251.453,2523.5995,4.0899,2.4248,1,-143.991,0.054,1,130.8733,1610.6827,0.3627,-999,3766.5212
1610.7662,0.121,81.7983,81.1622,4284.5798,74.7596,45,2275.8501,8.2897,12.8,5221.3942,19.0187,0.0847,0.1477,2344.0337,2513.2686,4.1192,2.4185,1,-143.9137,0.0618,1,130.8789,1610.8367,0.377,-999,3727.193
1610.9202,0.1266,82.9464,81.1593,4282.6875,73.6369,45,2276.0674,8.2897,12.8,5221.9212,19.0188,0.0941,0.1551,2462.4008,2506.6351,4.1463,2.4101,1,-143.8824,0.0722,1,130.8844,1610.9907,0.3665,-999,3675.6031
1611.0742,0.1299,83.6212,81.1564,4281.6212,72.3746,45,2276.2846,8.2897,12.8,5222.4473,19.0189,0.1009,0.1594,2529.1983,2502.3912,4.1817,2.4052,1,-143.9969,0.0784,1,130.8899,1611.1446,0.3548,-999,3645.942
1611.2282,0.1231,82.2228,81.1535,4280.9895,68.7782,45,2276.5018,8.2897,12.8,5222.9755,19.019,0.1003,0.1505,2389.965,2499.3988,4.1882,2.4153,1,-144.0177,0.0657,1,130.8955,1611.2986,0.3226,-999,3707.9502
1611.3822,0.1173,81.0545,81.1507,4280.5988,63.8784,45,2276.7191,8.2897,12.8,5223.5056,19.0191,0.1032,0.1429,2266.2177,2497.0991,4.1827,2.424,1,-143.8801,0.055,1,130.901,1611.4526,0.2811,-999,3761.3957
1611.5362,0.1174,81.0676,81.1478,4280.0752,59.3894,45,2276.9363,8.2897,12.8,5224.0357,19.0192,0.1118,0.143,2268.1843,2494.4151,4.1727,2.4239,1,-143.6488,0.0552,1,130.9065,1611.6066,0.2452,-999,3760.7879
1611.6902,0.1209,81.7858,81.1449,4278.3154,57.838,45,2277.1536,8.2897,12.8,5224.5647,19.0193,0.1189,0.1476,2345.9058,2488.1579,4.1289,2.4186,1,-143.5051,0.0617,1,130.9121,1611.7606,0.2333,-999,3727.7626
1611.8442,0.1229,82.1867,81.142,4273.6106,57.7034,45,2277.3708,8.2897,12.8,5225.093,19.0194,0.1215,0.1502,2388.3551,2473.3841,3.989,2.4156,1,-143.5171,0.0653,1,130.9176,1611.9146,0.2323,-999,3709.5789
1611.9982,0.1232,82.2427,81.1391,4264.1477,57.697,45,2277.588,8.2897,12.8,5225.6212,19.0195,0.1218,0.1506,2394.679,2444.8471,3.954,2.4152,1,-143.484,0.0658,1,130.9231,1612.0685,0.2323,-999,3707.053
1612.1522,0.1271,83.0506,81.1362,4252.4127,54.7927,45,2277.8053,8.2897,12.8,5226.1481,19.0196,0.1316,0.1558,2477.0264,2409.7372,4.0018,2.4093,1,-143.4816,0.0732,1,130.9287,1612.2225,0.2106,-999,3670.9915
1612.3062,0.1328,84.2283,81.1333,4244.7061,52.0159,45,2278.0225,8.2897,12.8,5226.6732,19.0197,0.143,0.1633,2591.2687,2386.2789,4.053,2.4008,1,-143.4713,0.0839,1,130.9342,1612.3765,0.1906,-999,3619.6629
1612.4602,0.136,84.9106,81.1304,4240.0472,51.2674,45,2278.2397,8.2897,12.8,5227.1972,19.0198,0.1481,0.1676,2654.8213,2371.6359,4.1495,2.396,1,-143.4239,0.0901,1,130.9397,1612.5305,0.1853,-999,3590.577
1612.6142,0.1365,85.0098,81.1275,4236.5625,51.7721,45,2278.457,8.2897,12.8,5227.721,19.0199,0.1478,0.1683,2664.3483,2360.3882,4.1538,2.3953,1,-143.5008,0.091,1,130.9453,1612.6845,0.1889,-999,3586.3871
1612.7682,0.1369,85.1048,81.1247,4232.873,53.444,45,2278.6742,8.2897,12.8,5228.2447,19.02,0.1456,0.1689,2673.4524,2348.547,4.0313,2.3946,1,-143.377,0.0919,1,130.9508,1612.8385,0.2008,-999,3582.3837
1612.9222,0.1347,84.6291,81.1218,4227.3864,56.9258,45,2278.8914,8.2897,12.8,5228.7692,19.0201,0.1369,0.1658,2630.6608,2331.5032,3.983,2.398,1,-143.1692,0.0875,1,130.9563,1612.9925,0.2264,-999,3602.5203
1613.0762,0.1323,84.1257,81.1189,4220.053,60.4419,45,2279.1087,8.2897,12.8,5229.2944,19.0202,0.1277,0.1626,2584.2724,2309.1122,3.9483,2.4016,1,-142.9226,0.083,1,130.9619,1613.1464,0.2535,-999,3624.0774
1613.2302,0.1334,84.3568,81.116,4213.3162,61.1002,45,2279.3259,8.2897,12.8,5229.8193,19.0203,0.1279,0.1641,2606.4822,2288.4454,3.8869,2.3999,1,-142.5515,0.0851,1,130.9674,1613.3004,0.2587,-999,3614.1491
1613.3842,0.1355,84.7978,81.1131,4208.0668,58.9609,45,2279.5432,8.2897,12.8,5230.3434,19.0204,0.1343,0.1669,2647.7301,2272.0814,3.908,2.3968,1,-142.2683,0.0891,1,130.9729,1613.4544,0.2419,-999,3595.3533
1613.5382,0.1386,85.473,81.1102,4203.6127,57.9081,45,2279.7604,8.2897,12.8,5230.8666,19.0205,0.1399,0.1712,2708.9838,2258.0191,3.9681,2.3921,1,-142.2259,0.0952,1,130.9785,1613.6084,0.2339,-999,3566.9515
1613.6922,0.1424,86.291,81.1073,4198.2387,59.0062,45,2279.9776,8.2897,12.8,5231.3885,19.0206,0.1426,0.1764,2780.555,2241.2948,3.985,2.3864,1,-142.4347,0.1026,1,130.984,1613.7624,0.2423,20.1477,3533.1384
1613.8462,0.1401,85.7911,81.1045,4194.4001,58.4633,45,2280.1949,8.2897,12.8,5231.9112,19.0206,0.1408,0.1732,2737.9935,2229.0114,4.0286,2.3898,1,-142.7804,0.0981,1,130.9895,1613.9164,0.2381,-999,3553.7258
1614.0002,0.1349,84.6813,81.1016,4191.2624,57.5188,45,2280.4121,8.2897,12.8,5232.4355,19.0207,0.1362,0.1662,2639.1817,2218.7516,4.1,2.3976,1,-143.1205,0.088,1,130.9951,1614.0704,0.2309,-999,3600.2996
1614.1542,0.1295,83.5328,81.0987,4188.2057,55.9962,45,2280.6293,8.2897,12.8,5232.9617,19.0208,0.1323,0.1589,2531.2709,2208.7215,4.1086,2.4058,1,-143.3338,0.0776,1,131.0006,1614.2243,0.2195,-999,3649.8004
1614.3082,0.1246,82.536,81.0958,4185.2656,56.87,45,2280.8466,8.2897,12.8,5233.4894,19.0209,0.125,0.1524,2432.7303,2199.0248,4.128,2.4131,1,-143.5332,0.0685,1,131.0061,1614.3783,0.226,-999,3693.8796
1614.4622,0.1193,81.438,81.0929,4181.2969,59.6409,45,2281.0638,8.2897,12.8,5234.0189,19.021,0.1136,0.1454,2318.444,2186.3456,4.33,2.4211,1,-143.7219,0.0585,1,131.0117,1614.5323,0.2472,-999,3743.6829
1614.6162,0.1122,80.0369,81.09,4174.5061,59.6557,45,2281.281,8.2897,12.8,5234.5507,19.0212,0.1052,0.1362,2163.1625,2165.4901,4.5936,2.4317,1,-143.7811,0.0458,1,131.0172,1614.6863,0.2473,-999,3809.2186
1614.7702,0.1043,78.4967,81.0871,4169.4549,54.9593,45,2281.4983,8.2897,12.8,5235.0851,19.0213,0.1044,0.1262,1979.3318,2149.6636,4.7252,2.4435,1,-143.6476,0.0318,1,131.0227,1614.8403,0.2118,-999,3883.9601
1614.9242,0.0974,77.1787,81.0842,4166.7301,49.6558,45,2281.7155,8.2897,12.8,5235.6218,19.0214,0.1054,0.1174,1810.2017,2140.5672,4.6659,2.4539,1,-143.4498,0.0198,1,131.0283,1614.9943,0.1741,-999,3950.2874
1615.0782,0.0931,76.3615,81.0814,4165.6338,48.2638,45,2281.9327,8.2896,12.8,5236.1599,19.0216,0.102,0.112,1699.5763,2136.1826,4.4092,2.4604,1,-143.2998,0.0124,1,131.0338,1615.1482,0.1646,-999,3992.5623
1615.2322,0.0953,76.7739,81.0785,4165.0802,51.163,45,2282.15,8.2896,12.8,5236.6973,19.0217,0.1004,0.1147,1756.7959,2133.3706,4.17,2.4571,1,-143.141,0.0161,1,131.0393,1615.3022,0.1846,-999,3971.1158
1615.3862,0.1034,78.3129,81.0756,4164.7303,53.0349,45,2282.3672,8.2896,12.8,5237.232,19.0218,0.1067,0.125,1958.484,2131.1529,4.1567,2.4449,1,-142.9208,0.0301,1,131.0449,1615.4562,0.1979,-999,3893.0757
1615.5402,0.1125,80.0982,81.0727,4164.5111,52.2984,45,2282.5845,8.2896,12.8,5237.7637,19.0219,0.1185,0.1367,2173.4037,2129.3191,4.2325,2.4312,1,-142.795,0.0463,1,131.0504,1615.6102,0.1926,-999,3806.3034
1615.6942,0.1199,81.5615,81.0698,4164.2981,51.9882,45,2282.8017,8.2896,12.8,5238.293,19.0221,0.1277,0.1462,2335.9291,2127.5077,4.2824,2.4202,1,-142.9088,0.0596,1,131.0559,1615.7642,0.1904,-999,3738.0142
1615.8482,0.1237,82.3523,81.0669,4163.9827,52.8955,45,2283.0189,8.2896,12.8,5238.821,19.0222,0.1308,0.1513,2419.2741,2125.4017,4.3419,2.4144,1,-143.0989,0.0668,1,131.0615,1615.9182,0.1969,-999,3702.1194
1616.0022,0.1245,82.5205,81.0641,4163.2178,54.5145,45,2283.2362,8.2896,12.8,5239.3488,19.0223,0.129,0.1523,2437.011,2121.9939,4.3591,2.4132,1,-143.1946,0.0684,1,131.067,1616.0722,0.2086,-999,3694.5735
1616.1562,0.1246,82.5336,81.0612,4161.7613,54.2652,45,2283.4534,8.2896,12.8,5239.8765,19.0224,0.1295,0.1524,2438.8783,2116.5822,4.2635,2.4131,1,-143.2762,0.0685,1,131.0725,1616.2261,0.2067,-999,3693.987
1616.3102,0.1257,82.7529,81.0583,4159.7775,53.3618,45,2283.6706,8.2896,12.8,5240.4039,19.0225,0.1323,0.1538,2461.6209,2109.6425,4.1474,2.4115,1,-143.2988,0.0705,1,131.0781,1616.3801,0.2002,-999,3684.1978
1616.4642,0.126,82.8221,81.0554,4157.6986,52.7878,45,2283.8879,8.2896,12.8,5240.9312,19.0226,0.1337,0.1543,2469.1114,2102.4268,4.1236,2.411,1,-143.2008,0.0711,1,131.0836,1616.5341,0.1961,-999,3681.1195
1616.6182,0.1251,82.6438,81.0525,4156.2679,52.8514,45,2284.1051,8.2896,12.8,5241.4588,19.0227,0.1325,0.1531,2451.6657,2097.0876,4.1858,2.4123,1,-142.9253,0.0695,1,131.0891,1616.6881,0.1965,-999,3689.0614
1616.7722,0.1209,81.7777,81.0496,4155.8105,53.6572,45,2284.3223,8.2896,12.8,5241.9877,19.0228,0.1262,0.1476,2362.6188,2094.5657,4.1798,2.4186,1,-142.6453,0.0616,1,131.0947,1616.8421,0.2023,-999,3728.1319
1616.9262,0.1077,79.1547,81.0468,4156.2319,53.6752,45,2284.5396,8.2896,12.8,5242.521,19.0229,0.1106,0.1305,2067.3133,2094.5817,4.1289,2.4384,1,-142.5908,0.0378,1,131.1002,1616.9961,0.2025,-999,3851.6734
1617.0802,0.0947,76.6588,81.0439,4157.2053,52.4123,45,2284.7568,8.2896,12.8,5243.0586,19.023,0.0976,0.114,1747.4985,2096.189,4.2789,2.458,1,-142.6561,0.0151,1,131.1057,1617.15,0.1934,-999,3977.0783
1617.2342,0.0928,76.3192,81.041,4158.1616,49.4107,45,2284.9741,8.2896,12.8,5243.5968,19.0232,0.1001,0.1117,1701.1605,2097.7459,4.4876,2.4608,1,-142.8047,0.012,1,131.1113,1617.304,0.1724,-999,3994.7752
1617.3882,0.0996,77.5966,81.0381,4158.7662,47.7158,45,2285.1913,8.2896,12.8,5244.1327,19.0233,0.1109,0.1202,1873.7747,2098.288,4.5294,2.4506,1,-143.0689,0.0236,1,131.1168,1617.458,0.1609,-999,3929.013
1617.5422,0.1079,79.1896,81.0352,4159.054,48.7342,45,2285.4085,8.2896,12.8,5244.6659,19.0234,0.119,0.1307,2073.6416,2097.9168,4.4975,2.4382,1,-143.2328,0.0381,1,131.1223,1617.612,0.1678,-999,3849.9759
1617.6962,0.1044,78.5093,81.0323,4159.5902,51.7904,45,2285.6258,8.2896,12.8,5245.2003,19.0236,0.1099,0.1262,1991.0238,2098.2634,4.5397,2.4434,1,-143.4097,0.0319,1,131.1279,1617.766,0.189,-999,3883.3367
1617.8502,0.0902,75.8321,81.0294,4160.7295,52.8589,45,2285.843,8.2896,12.8,5245.7393,19.0237,0.0916,0.1084,1634.586,2100.3497,4.6448,2.4647,1,-143.7597,0.0076,1,131.1334,1617.92,0.1966,-999,4020.4353
