DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
2077.8228,-999,0.1322,84.112,76.9104,5718.3671,48.523,40,2935.1225,8.2883,14,-999,6646.0156,18.7672,0.0875,0.1625,3543.364,3757.9144,5.6957,2.4017,1,-5.5625,0.1929,1,153.1472,2077.8228,0.1663,-999,3624.6677
2077.9752,-999,0.1255,82.728,76.9086,5717.8573,45.7351,40,2935.3375,8.2883,14,-999,6646.5376,18.7673,0.0943,0.1537,3439.0974,3752.4804,5.7901,2.4117,1,-5.0112,0.1818,1,153.1537,2077.9752,0.1477,-999,3685.3067
2078.1276,-999,0.1172,81.034,76.9067,5717.7186,44.2769,40,2935.5525,8.2883,14,-999,6647.0623,18.7674,0.0951,0.1427,3304.0022,3749.2514,5.8535,2.4242,1,-5.5513,0.1683,1,153.1601,2078.1276,0.1382,-999,3762.3473
2078.28,-999,0.0932,76.3939,76.9048,5718.478,45.496,40,2935.7675,8.2883,14,-999,6647.5948,18.7675,0.0757,0.1122,2885.9523,3750.8577,5.934,2.4602,1,-5.1337,0.1312,1,153.1666,2078.28,0.1461,-999,3990.869
2078.4324,-999,0.0927,76.3,76.9029,5718.3571,44.8976,40,2935.9825,8.2883,14,-999,6648.1275,18.7676,0.078,0.1116,2877.0822,3747.6018,6.013,2.4609,1,-5.2475,0.1304,1,153.1731,2078.4324,0.1422,-999,3995.7805
2078.5848,-999,0.0911,76.006,76.9011,5717.8992,43.3172,40,2936.1975,8.2883,14,-999,6648.6607,18.7677,0.0837,0.1096,2848.2454,3742.4305,6.053,2.4633,1,-5.1887,0.128,1,153.1795,2078.5848,0.132,-999,4011.2366
2078.7372,-999,0.0963,76.98,76.8992,5717.6315,40.9026,40,2936.4125,8.2883,14,-999,6649.1922,18.7679,0.0967,0.1161,2944.2034,3738.1957,6.092,2.4555,1,-5.2488,0.1358,1,153.186,2078.7372,0.1167,-999,3960.4839
2078.8896,-999,0.1177,81.116,76.8973,5717.1985,41.6857,40,2936.6275,8.2883,14,-999,6649.7167,18.768,0.1057,0.1433,3312.8048,3733.0308,6.1135,2.4235,1,-5.5563,0.1689,1,153.1925,2078.8896,0.1216,-999,3758.5439
2079.042,-999,0.1253,82.67,76.8954,5716.6241,43.1583,40,2936.8425,8.2883,14,-999,6650.2388,18.7681,0.1041,0.1533,3437.4904,3727.0912,6.0169,2.4121,1,-5.8075,0.1814,1,153.1989,2079.042,0.131,-999,3687.8922
2079.1944,-999,0.1249,82.602,76.8936,5715.8769,42.2654,40,2937.0575,8.2883,14,-999,6650.7611,18.7682,0.1074,0.1529,3432.612,3720.1454,5.8927,2.4126,1,-5.3838,0.1808,1,153.2054,2079.1944,0.1253,-999,3690.9282
2079.3468,-999,0.1235,82.306,76.8917,5714.8134,42.3587,40,2937.2725,8.2883,14,-999,6651.2837,18.7683,0.1063,0.151,3409.8342,3711.4772,5.8205,2.4147,1,-5.13,0.1784,1,153.2119,2079.3468,0.1259,-999,3704.202
2079.4992,-999,0.1283,83.28,76.8898,5713.7179,40.6975,40,2937.4875,8.2883,14,-999,6651.8048,18.7684,0.1153,0.1573,3485.6265,3702.9412,5.7919,2.4076,1,-4.88,0.1862,1,153.2183,2079.4992,0.1154,-999,3660.8795
2079.6516,-999,0.1302,83.692,76.888,5712.6036,40.0179,40,2937.7025,8.2883,14,-999,6652.3253,18.7685,0.1188,0.1599,3517.1387,3694.4381,5.7629,2.4047,1,-5.5487,0.1895,1,153.2248,2079.6516,0.1112,-999,3642.8577
2079.804,-999,0.1279,83.21,76.8861,5711.5633,38.1356,40,2937.9175,8.2883,14,-999,6652.8466,18.7686,0.1246,0.1568,3481.1251,3686.4291,5.8027,2.4082,1,-5.3788,0.1857,1,153.2312,2079.804,0.0997,-999,3663.9592
2079.9564,-999,0.1321,84.082,76.8842,5710.2626,39.7609,40,2938.1325,8.2882,14,-999,6653.3665,18.7686,0.1207,0.1624,3546.9868,3677.0364,5.883,2.4019,1,-5.62,0.1927,1,153.2377,2079.9564,0.1096,-999,3625.961
2080.1088,-999,0.1326,84.198,76.8823,5709.0676,43.0017,40,2938.3475,8.2882,14,-999,6653.8862,18.7687,0.1088,0.1631,3555.9574,3668.2297,5.918,2.4011,1,-5.3188,0.1936,1,153.2442,2080.1088,0.13,-999,3620.9654
2080.2612,-999,0.1232,82.24,76.8805,5708.2163,46.9306,40,2938.5625,8.2882,14,-999,6654.409,18.7688,0.0883,0.1506,3407.0983,3660.7893,5.9067,2.4152,1,-5.6187,0.1779,1,153.2506,2080.2612,0.1556,-999,3707.1747
2080.4136,-999,0.1244,82.494,76.8786,5707.345,48.6729,40,2938.7775,8.2882,14,-999,6654.9314,18.7689,0.0821,0.1522,3427.4786,3653.002,5.9241,2.4134,1,-5.135,0.18,1,153.2571,2080.4136,0.1674,-999,3695.7603
2080.566,-999,0.123,82.206,76.8767,5706.3565,48.6776,40,2938.9925,8.2882,14,-999,6655.4542,18.769,0.0812,0.1503,3405.2375,3644.2037,5.8696,2.4155,1,-5.1862,0.1776,1,153.2636,2080.566,0.1674,-999,3708.708
2080.7184,-999,0.1113,79.848,76.8749,5705.5378,47.8181,40,2939.2075,8.2882,14,-999,6655.9808,18.7691,0.0772,0.135,3210.8416,3636.3488,5.7853,2.4331,1,-5.2487,0.1588,1,153.27,2080.7184,0.1616,-999,3818.2302
2080.8708,-999,0.0989,77.4481,76.873,5705.1579,45.5133,40,2939.4225,8.2882,14,-999,6656.5115,18.7693,0.0792,0.1192,2994.4218,3631.3126,5.7355,2.4517,1,-5.005,0.1396,1,153.2765,2080.8708,0.1462,-999,3936.5465
2081.0232,-999,0.0955,76.812,76.8711,5705.1855,48.3048,40,2939.6375,8.2882,14,-999,6657.0433,18.7694,0.0653,0.115,2933.9129,3628.7897,5.7802,2.4568,1,-5.3675,0.1345,1,153.283,2081.0232,0.1649,-999,3969.1461
2081.1756,-999,0.1087,79.3479,76.8693,5705.5336,45.8461,40,2939.8525,8.2882,14,-999,6657.5707,18.7695,0.0836,0.1318,3168.4902,3628.1706,5.9493,2.4369,1,-5.4975,0.1548,1,153.2894,2081.1756,0.1484,-999,3842.2951
2081.328,-999,0.1265,82.9279,76.8674,5706.1321,51.0243,40,2940.0675,8.2882,14,-999,6658.0924,18.7696,0.0742,0.155,3463.6496,3628.9978,6.1473,2.4102,1,-5.1938,0.1834,1,153.2959,2081.328,0.1836,-999,3676.4231
2081.4804,-999,0.1559,89.2718,76.8655,5706.7764,49.0663,40,2940.2825,8.2882,14,-999,6658.6046,18.7697,0.1,0.195,3901.9564,3630.1516,6.1768,2.3662,1,-5.1875,0.2342,1,153.3024,2081.4804,0.17,-999,3415.1664
2081.6328,-999,0.1391,85.5781,76.8636,5707.1378,55.1134,40,2940.4975,8.2882,14,-999,6659.1222,18.7698,0.0669,0.1719,3659.2777,3629.5789,6.0845,2.3913,1,-5.2487,0.2046,1,153.3088,2081.6328,0.213,-999,3562.5709
2081.7852,-999,0.1276,83.1481,76.8618,5707.3693,54.5829,40,2940.7125,8.2882,14,-999,6659.6435,18.7698,0.0609,0.1564,3481.7882,3628.1598,5.9522,2.4086,1,-5.25,0.1852,1,153.3153,2081.7852,0.2091,-999,3666.6869
2081.9376,-999,0.1217,81.924,76.8599,5707.4804,57.4805,40,2940.9275,8.2882,14,-999,6660.1668,18.7699,0.045,0.1485,3386.5236,3625.9188,5.9129,2.4175,1,-5.1275,0.1754,1,153.3218,2081.9376,0.2306,-999,3721.4742
2082.09,-999,0.131,83.8599,76.858,5707.3197,57.0863,40,2941.1425,8.2882,14,-999,6660.687,18.77,0.0534,0.1609,3536.3394,3621.8892,5.9556,2.4035,1,-5.0025,0.1909,1,153.3282,2082.09,0.2276,-999,3635.5642
2082.2424,-999,0.1377,85.2719,76.8561,5707.0056,55.5748,40,2941.3575,8.2882,14,-999,6661.2051,18.7701,0.064,0.1699,3639.3733,3616.8366,6.0068,2.3935,1,-5.1225,0.2022,1,153.3347,2082.2424,0.2164,-999,3575.3636
2082.3948,-999,0.1424,86.28,76.8543,5706.604,55.3362,40,2941.5725,8.2882,14,-999,6661.7217,18.7702,0.0683,0.1763,3709.9946,3611.1222,6.0297,2.3864,1,-5.1862,0.2102,1,153.3412,2082.3948,0.2146,-999,3533.5889
2082.5472,-999,0.1443,86.692,76.8524,5706.4077,54.2923,40,2941.7875,8.2882,14,-999,6662.2376,18.7703,0.0735,0.1789,3738.4063,3606.7512,5.988,2.3836,1,-5.1263,0.2135,1,153.3476,2082.5472,0.2069,-999,3516.7957
2082.6996,-999,0.1514,88.2679,76.8505,5706.2596,57.6446,40,2942.0025,8.2882,14,-999,6662.7512,18.7704,0.066,0.1888,3842.3014,3602.7691,5.8371,2.3729,1,-4.5125,0.2261,1,153.3541,2082.6996,0.2319,-999,3454.0082
2082.852,-999,0.1577,89.6719,76.8487,5706.148,57.0408,40,2942.2175,8.2882,14,-999,6663.2628,18.7704,0.0726,0.1975,3930.356,3599.1008,5.7111,2.3635,1,-4.4388,0.2374,1,153.3606,2082.852,0.2273,-999,3399.9285
2083.0044,-999,0.1603,90.288,76.8468,5706.0932,59.1063,40,2942.4325,8.2882,14,-999,6663.7735,18.7705,0.0671,0.2013,3967.9536,3595.8686,5.6461,2.3595,1,-4.4987,0.2423,1,153.367,2083.0044,0.2431,-999,3376.7283
2083.1568,-999,0.177,94.2198,76.8449,5706.1236,57.4792,40,2942.6475,8.2882,14,-999,6664.2788,18.7705,0.0848,0.2254,4188.686,3593.2443,5.6429,2.3345,1,-4.1938,0.2738,1,153.3735,2083.1568,0.2306,-999,3235.8172
2083.3092,-999,0.1841,95.9659,76.8431,5705.9974,61.0288,40,2942.8625,8.2882,14,-999,6664.7818,18.7706,0.0782,0.2359,4278.3865,3589.7153,5.7145,2.3238,1,-4.2487,0.2877,1,153.38,2083.3092,0.2581,-999,3176.9415
2083.4616,-999,0.1855,96.294,76.8412,5705.9678,61.9339,40,2943.0775,8.2882,14,-999,6665.2843,18.7706,0.0763,0.2379,4295.0565,3586.7892,5.8393,2.3218,1,-4.4337,0.2904,1,153.3864,2083.4616,0.2653,23.0791,3166.1168
2083.614,-999,0.1779,94.4381,76.8393,5706.2551,61.8824,40,2943.2925,8.2882,14,-999,6665.7893,18.7707,0.0707,0.2267,4201.4151,3585.7599,5.9793,2.3331,1,-4.315,0.2755,1,153.3929,2083.614,0.2649,-999,3228.3374
2083.7664,-999,0.1525,88.5203,76.8374,5707.1497,59.1779,40,2943.5075,8.2882,14,-999,6666.3026,18.7708,0.0611,0.1903,3861.3266,3588.7461,6.0876,2.3712,1,-4.2513,0.2282,1,153.3993,2083.7664,0.2436,-999,3444.1597
2083.9188,-999,0.1363,84.9702,76.8356,5708.2687,62.6573,40,2943.7225,8.2882,14,-999,6666.8211,18.7708,0.0355,0.168,3622.4627,3593.3504,6.216,2.3956,1,-3.8213,0.1998,1,153.4058,2083.9188,0.2711,-999,3588.0585
2084.0712,-999,0.1304,83.7241,76.8337,5709.5899,63.9707,40,2943.9375,8.2882,14,-999,6667.3415,18.7709,0.0256,0.1601,3531.5833,3599.6212,6.2965,2.4044,1,-3.8125,0.1898,1,153.4123,2084.0712,0.2818,-999,3641.461
2084.2236,-999,0.1404,85.8559,76.8318,5710.7517,65.4516,40,2944.1525,8.2882,14,-999,6667.8587,18.771,0.0279,0.1736,3685.7927,3604.8365,6.261,2.3894,1,-4.2412,0.2068,1,153.4187,2084.2236,0.2941,-999,3551.0437
2084.376,-999,0.2457,112.8483,76.83,5711.7441,67.5174,40,2944.3675,8.2882,14,-999,6668.3417,18.771,0.1099,0.3342,4942.1945,3609.3093,6.0979,2.2315,1,-4.0663,0.4228,1,153.4252,2084.376,0.3116,-999,2701.6628
2084.5284,-999,0.2471,113.302,76.8281,5712.2141,67.7567,40,2944.5825,8.2882,14,-999,6668.8243,18.771,0.1106,0.3368,4956.4343,3609.5496,5.898,2.2293,1,-3.6338,0.4264,1,153.4317,2084.5284,0.3137,-999,2690.8444
2084.6808,-999,0.2522,114.8679,76.8262,5712.6379,69.0082,40,2944.7975,8.2882,14,-999,6669.3051,18.771,0.1121,0.3456,5003.2468,3609.3772,5.5272,2.2217,1,-4.0537,0.4389,1,153.4381,2084.6808,0.3246,-999,2654.1623
2084.8332,-999,0.2466,113.1361,76.8243,5713.6678,67.8295,40,2945.0125,8.2882,14,-999,6669.7879,18.771,0.1099,0.3358,4952.2929,3614.4369,5.0754,2.2301,1,-3.5725,0.4251,1,153.4446,2084.8332,0.3143,-999,2694.7902
2084.9856,-999,0.2697,120.4495,76.8225,5714.8408,68.9361,40,2945.2275,8.2882,14,-999,6670.2631,18.7709,0.1291,0.3766,5154.9689,3620.3233,0.7159,2.1955,1,-3.3788,0.4836,1,153.4511,2084.9856,0.3239,-999,2531.1691
2085.138,-999,0.2665,119.4241,76.8206,5716.1985,69.3471,40,2945.4425,8.2882,14,-999,6670.7393,18.7709,0.125,0.371,5129.2795,3627.2771,0.2628,2.2002,1,-3.4975,0.4754,1,153.4575,2085.138,0.3276,-999,2552.9022
2085.2904,-999,0.3097,134.5889,76.8187,5717.7137,64.5728,40,2945.6575,8.2882,14,-999,6671.2015,18.7708,0.1817,0.4532,5457.5177,3635.3289,0.1564,2.1354,1,-3.5,0.5967,1,153.464,2085.2904,0.2868,-999,2265.254
2085.4428,-999,0.3077,133.8221,76.8169,5719.1023,64.9261,40,2945.8725,8.2882,14,-999,6671.6644,18.7707,0.1787,0.4492,5444.0103,3642.2694,0.137,2.1384,1,-3.5612,0.5906,1,153.4705,2085.4428,0.2897,-999,2278.2339
2085.5952,-999,0.3024,131.8401,76.815,5720.5172,63.8071,40,2946.0875,8.2882,14,-999,6672.129,18.7707,0.175,0.4386,5407.2627,3649.2558,0.138,2.1464,1,-3.5013,0.5747,1,153.4769,2085.5952,0.2805,-999,2312.4834
2085.7476,-999,0.2975,130.0361,76.8131,5721.6747,63.3681,40,2946.3025,8.2882,14,-999,6672.5951,18.7706,0.1704,0.4289,5372.3656,3654.2174,0.1378,2.1538,1,-3.745,0.5603,1,153.4834,2085.7476,0.2769,-999,2344.5647
2085.9,-999,0.3067,133.4297,76.8113,5722.3615,60.2054,40,2946.5175,8.2882,14,-999,6673.0583,18.7706,0.1869,0.4471,5438.1047,3656.0554,0.1463,2.14,1,-3.3825,0.5874,1,153.4899,2085.9,0.2516,-999,2284.9339
2086.0524,-999,0.3359,144.965,76.8094,5722.1695,57.9703,40,2946.7325,8.2882,14,-999,6673.512,18.7705,0.2236,0.5078,5627.261,3651.6409,0.1784,2.0961,1,-3.5587,0.6797,1,153.4963,2086.0524,0.2343,-999,2103.1149
2086.2048,-999,0.2521,114.8226,76.8075,5721.2465,56.6035,40,2946.9475,8.2882,14,-999,6673.993,18.7704,0.1434,0.3453,5006.2958,3640.9682,0.2161,2.2219,1,-2.8276,0.4386,1,153.5028,2086.2048,0.224,-999,2655.2094
2086.3572,-999,0.2357,109.8884,76.8057,5719.6895,60.111,40,2947.1625,8.2882,14,-999,6674.4792,18.7704,0.1211,0.3174,4853.6092,3623.4952,0.3131,2.2464,1,-3.2412,0.3991,1,153.5093,2086.3572,0.2509,-999,2774.4334
2086.5096,-999,0.2277,107.5462,76.8038,5718.8999,62.1199,40,2947.3775,8.2882,14,-999,6674.9681,18.7704,0.109,0.304,4773.876,3614.1075,0.749,2.2585,1,-2.8213,0.3804,1,153.5157,2086.5096,0.2668,-999,2834.8565
2086.662,-999,0.2134,103.5804,76.8019,5718.7758,63.066,40,2947.5925,8.2882,14,-999,6675.4615,18.7705,0.0947,0.281,4625.9545,3610.1807,4.9187,2.2799,1,-3.18,0.3486,1,153.5222,2086.662,0.2744,-999,2943.3952
2086.8144,-999,0.1961,98.9924,76.8,5718.947,61.6292,40,2947.8075,8.2882,14,-999,6675.9606,18.7705,0.0856,0.254,4432.0119,3608.4132,5.2736,2.3058,1,-3.4325,0.3119,1,153.5287,2086.8144,0.2629,-999,3079.8127
2086.9668,-999,0.2047,101.2518,76.7982,5719.5034,55.748,40,2948.0225,8.2882,14,-999,6676.4569,18.7705,0.1102,0.2674,4531.4799,3609.1362,5.5391,2.2929,1,-3.4375,0.33,1,153.5351,2086.9668,0.2176,-999,3011.0877
2087.1192,-999,0.1389,85.5235,76.7963,5720.2816,57.2914,40,2948.2375,8.2882,14,-999,6676.9746,18.7706,0.0583,0.1715,3670.4046,3611.1299,5.7727,2.3917,1,-3.1925,0.2042,1,153.5416,2087.1192,0.2292,-999,3564.8453
2087.2716,-999,0.1565,89.4136,76.7944,5721.1184,56.078,40,2948.4525,8.2882,14,-999,6677.4866,18.7707,0.0753,0.1959,3926.7523,3613.5595,5.959,2.3652,1,-3.1875,0.2353,1,153.548,2087.2716,0.2201,-999,3409.7503
2087.424,-999,0.19,97.4372,76.7926,5722.0629,61.3971,40,2948.6675,8.2882,14,-999,6677.9877,18.7707,0.0815,0.2447,4361.562,3616.7937,6.1134,2.315,1,-4.1674,0.2995,1,153.5545,2087.424,0.261,-999,3128.9697
2087.5764,-999,0.1497,87.899,76.7907,5723.4826,60.7083,40,2948.8825,8.2882,14,-999,6678.5018,18.7708,0.0533,0.1865,3831.9856,3623.4941,6.2804,2.3754,1,-3.4526,0.2232,1,153.561,2087.5764,0.2556,-999,3468.5042
2087.7288,-999,0.1403,85.8382,76.7888,5724.7995,58.7923,40,2949.0975,8.2882,14,-999,6679.019,18.7709,0.0536,0.1735,3694.086,3629.5469,6.4379,2.3895,1,-4.2337,0.2067,1,153.5674,2087.7288,0.2406,-999,3551.7759
2087.8812,-999,0.1369,85.1141,76.787,5725.8513,60.4795,40,2949.3125,8.2882,14,-999,6679.5373,18.771,0.0445,0.1689,3643.502,3633.8701,6.5849,2.3946,1,-3.7601,0.2009,1,153.5739,2087.8812,0.2538,-999,3581.9923
2088.0336,-999,0.1332,84.3161,76.7851,5726.4777,58.5437,40,2949.5275,8.2882,14,-999,6680.0568,18.771,0.0493,0.1639,3586.1801,3635.084,6.7201,2.4002,1,-3.8112,0.1945,1,153.5804,2088.0336,0.2387,-999,3615.8936
2088.186,-999,0.1313,83.908,76.7832,5726.6416,61.6503,40,2949.7425,8.2882,14,-999,6680.577,18.7711,0.0356,0.1613,3556.4285,3632.9807,6.8305,2.4031,1,-5.0986,0.1913,1,153.5868,2088.186,0.263,-999,3633.4801
2088.3384,-999,0.127,83.0181,76.7813,5727.0056,57.9353,40,2949.9575,8.2882,14,-999,6681.0985,18.7712,0.0472,0.1556,3489.5058,3632.3346,6.8749,2.4095,1,-4.2676,0.1841,1,153.5933,2088.3384,0.2341,-999,3672.4286
2088.4908,-999,0.1226,82.1181,76.7795,5727.6391,56.9215,40,2950.1725,8.2882,14,-999,6681.6215,18.7713,0.048,0.1498,3419.5774,3633.4536,6.865,2.4161,1,-4.8624,0.1769,1,153.5998,2088.4908,0.2264,-999,3712.6778
2088.6432,-999,0.1296,83.5698,76.7776,5728.0741,53.34,40,2950.3875,8.2882,14,-999,6682.1422,18.7714,0.0671,0.1591,3532.3397,3633.2843,6.8842,2.4056,1,-4.2013,0.1886,1,153.6062,2088.6432,0.2,-999,3648.1845
2088.7956,-999,0.1326,84.1879,76.7757,5727.7813,54.3065,40,2950.6025,8.2882,14,-999,6682.6619,18.7715,0.0655,0.1631,3578.8394,3627.9554,6.8574,2.4011,1,-5.5961,0.1935,1,153.6127,2088.7956,0.207,-999,3621.3999
2088.948,-999,0.1368,85.0819,76.7739,5727.1308,57.8257,40,2950.8175,8.2882,14,-999,6683.1803,18.7716,0.0547,0.1687,3644.1415,3619.8473,6.8111,2.3948,1,-4.8288,0.2007,1,153.6192,2088.948,0.2332,-999,3583.3479
2089.1004,-999,0.1309,83.8262,76.772,5726.452,57.7063,40,2951.0325,8.2882,14,-999,6683.7005,18.7717,0.0509,0.1607,3552.8279,3611.4063,6.7489,2.4037,1,-4.935,0.1906,1,153.6256,2089.1004,0.2323,-999,3637.0258
2089.2528,-999,0.1335,84.3879,76.7701,5726.0996,59.1229,40,2951.2475,8.2882,14,-999,6684.22,18.7718,0.0473,0.1643,3594.7871,3605.7353,6.6207,2.3997,1,-5.1212,0.1951,1,153.6321,2089.2528,0.2432,-999,3612.8171
2089.4052,-999,0.1265,82.9302,76.7683,5726.2325,58.3204,40,2951.4625,8.2882,14,-999,6684.7416,18.7719,0.0452,0.155,3485.6371,3603.5738,6.5021,2.4102,1,-5.0025,0.1834,1,153.6386,2089.4052,0.237,-999,3676.3212
2089.5576,-999,0.1192,81.4302,76.7664,5726.7836,58.5065,40,2951.6775,8.2882,14,-999,6685.2657,18.772,0.0391,0.1453,3367.1041,3604.1555,6.4466,2.4212,1,-5,0.1714,1,153.645,2089.5576,0.2384,-999,3744.0415
2089.71,-999,0.1087,79.3423,76.7645,5727.0616,52.9321,40,2951.8925,8.2882,14,-999,6685.7932,18.7721,0.0547,0.1317,3190.577,3602.8913,6.4241,2.437,1,-5.245,0.1547,1,153.6515,2089.71,0.1971,-999,3842.5663
2089.8624,-999,0.11,79.594,76.7626,5726.752,49.9067,40,2952.1075,8.2882,14,-999,6686.3203,18.7722,0.0679,0.1334,3213.0521,3597.2695,6.4518,2.435,1,-5.005,0.1568,1,153.658,2089.8624,0.1758,-999,3830.415
2090.0148,-999,0.1251,82.6376,76.7608,5726.2779,48.1805,40,2952.3225,8.2882,14,-999,6686.8424,18.7723,0.0845,0.1531,3464.6013,3589.9177,6.5236,2.4123,1,-4.6325,0.1811,1,153.6644,2090.0148,0.164,-999,3689.3381
2090.1672,-999,0.1417,86.1295,76.7589,5726.0177,51.2959,40,2952.5375,8.2882,14,-999,6687.3592,18.7724,0.083,0.1754,3721.0016,3584.0226,6.557,2.3875,1,-4.6862,0.209,1,153.6709,2090.1672,0.1855,-999,3539.7634
2090.3196,-999,0.157,89.5315,76.757,5726.1495,55.7781,40,2952.7525,8.2882,14,-999,6687.871,18.7724,0.0767,0.1966,3942.5755,3581.4293,6.4771,2.3645,1,-4.6263,0.2363,1,153.6774,2090.3196,0.2179,-999,3405.2601
2090.472,-999,0.1603,90.2859,76.7552,5726.3891,60.9107,40,2952.9675,8.2882,14,-999,6688.3817,18.7725,0.0606,0.2013,3988.6899,3579.8535,6.3786,2.3595,1,-4.6862,0.2423,1,153.6838,2090.472,0.2572,-999,3376.8069
2090.6244,-999,0.1539,88.8302,76.7533,5726.383,56.8252,40,2953.1825,8.2882,14,-999,6688.8945,18.7726,0.0708,0.1923,3899.9092,3576.6895,6.3254,2.3691,1,-4.6263,0.2306,1,153.6903,2090.6244,0.2257,-999,3432.1441
2090.7768,-999,0.1359,84.8806,76.7514,5725.8319,52.067,40,2953.3975,8.2882,14,-999,6689.4131,18.7727,0.0763,0.1675,3634.7391,3570.2044,6.3543,2.3962,1,-4.9924,0.199,1,153.6967,2090.7768,0.191,-999,3591.8461
2090.9292,-999,0.1285,83.3302,76.7496,5725.6501,50.4823,40,2953.6125,8.2882,14,-999,6689.9342,18.7728,0.0776,0.1576,3520.4301,3565.9631,6.4027,2.4073,1,-4.9388,0.1866,1,153.7032,2090.9292,0.1798,-999,3658.6742
2091.0816,-999,0.1202,81.6342,76.7477,5725.863,50.8675,40,2953.8275,8.2882,14,-999,6690.4579,18.7729,0.0707,0.1466,3387.778,3564.2998,6.3478,2.4197,1,-4.9375,0.1731,1,153.7097,2091.0816,0.1825,-999,3734.6853
2091.234,-999,0.1112,79.8363,76.7458,5726.2718,51.7544,40,2954.0425,8.2882,14,-999,6690.9846,18.773,0.0611,0.1349,3237.7575,3563.9209,6.2823,2.4332,1,-5.1825,0.1587,1,153.7161,2091.234,0.1887,-999,3818.7898
2091.3864,-999,0.1065,78.9181,76.744,5726.7323,45.4389,40,2954.2575,8.2882,14,-999,6691.5128,18.7731,0.0839,0.1289,3157.3378,3563.8935,6.2055,2.4402,1,-4.6363,0.1513,1,153.7226,2091.3864,0.1457,-999,3863.2208
2091.5388,-999,0.1013,77.9202,76.7421,5727.0149,47.5957,40,2954.4725,8.2882,14,-999,6692.0427,18.7732,0.0721,0.1223,3066.638,3562.738,6.0971,2.448,1,-5.2374,0.1434,1,153.7291,2091.5388,0.1601,-999,3912.6959
2091.6912,-999,0.1043,78.4879,76.7402,5727.0715,47.8506,40,2954.6875,8.2882,14,-999,6692.5716,18.7733,0.0727,0.1261,3119.2971,3560.1461,6.0229,2.4436,1,-4.6376,0.1479,1,153.7355,2091.6912,0.1618,-999,3884.3955
2091.8436,-999,0.1079,79.1859,76.7384,5726.5751,53.4719,40,2954.9025,8.2882,14,-999,6693.0993,18.7734,0.0519,0.1307,3182.4174,3553.7102,5.9625,2.4382,1,-4.87,0.1535,1,153.742,2091.8436,0.201,-999,3850.1558
2091.996,-999,0.1119,79.9839,76.7365,5725.7254,53.5874,40,2955.1175,8.2882,14,-999,6693.6258,18.7735,0.0541,0.1359,3252.5286,3544.8234,5.8869,2.4321,1,-4.63,0.1599,1,153.7485,2091.996,0.2018,-999,3811.7427
2092.1484,-999,0.1169,80.9798,76.7346,5724.7708,50.6767,40,2955.3325,8.2882,14,-999,6694.1506,18.7736,0.0692,0.1424,3337.0565,3535.3704,5.8374,2.4246,1,-4.9924,0.1678,1,153.7549,2092.1484,0.1812,-999,3764.8654
2092.3008,-999,0.1219,81.9798,76.7327,5723.8347,51.7492,40,2955.5475,8.2882,14,-999,6694.6737,18.7737,0.0683,0.1489,3418.8712,3526.1782,5.8114,2.4171,1,-4.8163,0.1758,1,153.7614,2092.3008,0.1887,-999,3718.9411
2092.4532,-999,0.1225,82.098,76.7309,5722.7657,50.6389,40,2955.7625,8.2882,14,-999,6695.1967,18.7738,0.0731,0.1496,3428.7084,3516.5912,5.7937,2.4163,1,-4.8737,0.1768,1,153.7679,2092.4532,0.1809,-999,3713.5868
2092.6056,-999,0.1249,82.5899,76.729,5721.7521,50.4077,40,2955.9775,8.2882,14,-999,6695.719,18.7739,0.0755,0.1528,3467.9178,3507.653,5.8176,2.4127,1,-5.12,0.1807,1,153.7743,2092.6056,0.1793,-999,3691.4689
2092.758,-999,0.1235,82.3061,76.7271,5720.6766,48.3244,40,2956.1925,8.2882,14,-999,6696.2416,18.774,0.083,0.151,3446.0335,3498.3198,5.8786,2.4147,1,-4.5738,0.1784,1,153.7808,2092.758,0.165,-999,3704.1975
2092.9104,-999,0.1245,82.496,76.7253,5719.8522,48.9837,40,2956.4075,8.2882,14,-999,6696.764,18.7741,0.081,0.1522,3461.3923,3490.5366,5.9676,2.4133,1,-4.8687,0.18,1,153.7873,2092.9104,0.1695,-999,3695.6707
2093.0628,-999,0.124,82.402,76.7234,5719.7726,49.6219,40,2956.6225,8.2882,14,-999,6697.2865,18.7742,0.0782,0.1516,3454.4214,3487.229,6.0586,2.414,1,-4.3238,0.1792,1,153.7937,2093.0628,0.1739,-999,3699.8865
2093.2152,-999,0.1196,81.5182,76.7215,5720.0098,46.8105,40,2956.8375,8.2882,14,-999,6697.8104,18.7743,0.0865,0.1459,3384.1354,3485.8052,6.1563,2.4206,1,-5.1699,0.1721,1,153.8002,2093.2152,0.1548,-999,3739.9998
2093.3676,-999,0.1122,80.0303,76.7197,5720.2538,43.8802,40,2957.0525,8.2882,14,-999,6698.3368,18.7744,0.0937,0.1362,3260.1823,3484.3726,6.2211,2.4317,1,-4.8813,0.1602,1,153.8067,2093.3676,0.1356,-999,3809.5327
