DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL
1853.4056,-999,0.1296,83.56,68.3321,5729.9694,52.65,45,2630.5369,8.3277,-999,6494.3097,20.5596,0.1132,0.159,3334.6695,3248.9788,5.18,2.4056,1,23.86,0.1885,1,146.0539,1853.375,0.2564
1853.558,-999,0.1301,83.66,68.3301,5730.7782,53.87,45,2630.7132,8.3277,-999,6494.7367,20.5596,0.1109,0.1597,3338.7587,3250.3411,5.08,2.4049,1,23.75,0.1893,1,146.06,1853.5,0.2685
1853.7104,-999,0.1313,83.92,68.3282,5732.0764,51.03,45,2631.0659,8.3277,-999,6495.5899,20.5595,0.1186,0.1613,3349.072,3252.1455,5,2.403,1,23.56,0.1914,1,146.0661,1853.75,0.2406
1853.8628,-999,0.132,84.06,68.3262,5733.407,51.03,45,2631.2423,8.3277,-999,6496.0164,20.5595,0.1192,0.1622,3354.6253,3254.9528,4.75,2.402,1,23.56,0.1925,1,146.0722,1853.875,0.2406
1854.0152,-999,0.133,84.27,68.3242,5734.8804,51.29,45,2631.4186,8.3277,-999,6496.4425,20.5595,0.1196,0.1636,3362.7667,3258.1556,4.64,2.4005,1,23.53,0.1942,1,146.0783,1854,0.2431
1854.1676,-999,0.1339,84.47,68.3223,5736.4303,51.84,45,2631.595,8.3277,-999,6496.8684,20.5594,0.1193,0.1648,3370.4997,3261.5743,4.54,2.3991,1,23.5,0.1958,1,146.0844,1854.125,0.2484
1854.32,-999,0.133,84.28,68.3203,5738.4459,54.28,45,2631.9477,8.3277,-999,6497.7208,20.5593,0.1128,0.1636,3363.9884,3265.3809,4.5,2.4005,1,23.24,0.1942,1,146.0905,1854.375,0.2727
1854.4724,-999,0.1306,83.77,68.3184,5740.1568,54.18,45,2632.124,8.3277,-999,6498.1476,20.5593,0.1107,0.1604,3345.2225,3269.263,4.45,2.4041,1,23.12,0.1902,1,146.0966,1854.5,0.2717
1854.6248,-999,0.1217,81.94,68.3164,5741.6899,53.88,45,2632.3003,8.3277,-999,6498.5768,20.5593,0.1024,0.1486,3275.1174,3272.656,4.47,2.4174,1,22.9,0.1755,1,146.1027,1854.625,0.2686
1854.7772,-999,0.1075,79.11,68.3145,5742.8719,52.07,45,2632.4767,8.3277,-999,6499.0097,20.5593,0.0923,0.1302,3160.1114,3275.0669,4.5,2.4388,1,22.64,0.1529,1,146.1087,1854.75,0.2507
1854.9296,-999,0.0931,76.38,68.3125,5743.6976,49.73,45,2632.653,8.3277,-999,6499.4465,20.5593,0.0833,0.1121,3041.074,3276.467,4.53,2.4603,1,22.43,0.131,1,146.1148,1854.875,0.2282
1855.082,-999,0.0791,73.81,68.3106,5744.5263,50.79,45,2633.0057,8.3277,-999,6500.3276,20.5593,0.0616,0.0948,2921.1507,3276.9064,4.58,2.4814,1,22.13,0.1105,1,146.1209,1855.125,0.2383
1855.2344,-999,0.0791,73.81,68.3086,5744.5353,53.39,45,2633.1821,8.3277,-999,6500.7681,20.5593,0.0516,0.0948,2921.449,3275.9653,4.71,2.4814,1,22.02,0.1105,1,146.127,1855.25,0.2637
1855.3868,-999,0.0827,74.47,68.3067,5744.3362,57.1,45,2633.3584,8.3277,-999,6501.2077,20.5593,0.0433,0.0992,2953.4707,3274.4155,4.95,2.4759,1,22.04,0.1158,1,146.1331,1855.375,0.3019
1855.5392,-999,0.0863,75.11,68.3047,5744.0505,58.87,45,2633.5348,8.3277,-999,6501.6463,20.5593,0.0426,0.1036,2984.0009,3272.6119,5.07,2.4706,1,22.11,0.1209,1,146.1392,1855.5,0.3209
1855.6916,-999,0.0879,75.41,68.3028,5743.9819,49.89,45,2633.8875,8.3277,-999,6502.5227,20.5593,0.0766,0.1056,2998.4971,3270.4633,5.12,2.4681,1,22.51,0.1233,1,146.1453,1855.75,0.2297
1855.844,-999,0.0873,75.3,68.3008,5743.4231,47.29,45,2634.0638,8.3277,-999,6502.961,20.5593,0.0844,0.1049,2993.6793,3267.8906,5.16,2.469,1,22.57,0.1224,1,146.1514,1855.875,0.2056
1855.9964,-999,0.0845,74.78,68.2989,5743.0442,45.54,45,2634.2401,8.3277,-999,6503.4001,20.5593,0.0864,0.1014,2969.5768,3265.8611,5.12,2.4733,1,22.6,0.1182,1,146.1575,1856,0.1899
1856.1488,-999,0.081,74.16,68.2969,5742.7361,45.14,45,2634.4165,8.3277,-999,6503.8401,20.5593,0.0832,0.0971,2940.332,3264.0437,5.08,2.4785,1,22.59,0.1133,1,146.1635,1856.125,0.1864
1856.3012,-999,0.0755,73.19,68.295,5742.74,45.51,45,2634.5928,8.3277,-999,6504.2816,20.5593,0.0759,0.0905,2893.4014,3263.1167,5.04,2.4867,1,22.51,0.1055,1,146.1696,1856.25,0.1897
1856.4536,-999,0.0635,71.1,68.293,5743.5675,45.56,45,2634.9455,8.3276,-999,6505.1709,20.5594,0.0593,0.0762,2787.7389,3263.5364,4.98,2.5047,1,22.39,0.0888,1,146.1757,1856.5,0.1901
1856.606,-999,0.0639,71.17,68.2911,5744.4024,46.47,45,2635.1219,8.3276,-999,6505.6155,20.5594,0.0561,0.0766,2791.6885,3264.9373,4.95,2.5041,1,22.49,0.0894,1,146.1818,1856.625,0.1982
1856.7584,-999,0.0675,71.78,68.2891,5745.7231,47.82,45,2635.2982,8.3276,-999,6506.0591,20.5594,0.056,0.0809,2823.5447,3267.6878,4.88,2.4988,1,22.65,0.0942,1,146.1879,1856.75,0.2105
1856.9108,-999,0.0763,73.32,68.2872,5747.017,49.78,45,2635.4746,8.3276,-999,6506.5004,20.5594,0.0614,0.0914,2901.1891,3270.3738,4.84,2.4855,1,22.77,0.1066,1,146.194,1856.875,0.2287
1857.0632,-999,0.0939,76.53,68.2852,5748.3894,52.16,45,2635.8272,8.3276,-999,6507.3735,20.5594,0.0766,0.1131,3052.9189,3272.3465,4.8,2.4591,1,22.81,0.1322,1,146.2001,1857.125,0.2516
1857.2156,-999,0.1026,78.16,68.2833,5749.1337,53.24,45,2636.0036,8.3276,-999,6507.8078,20.5594,0.0836,0.1239,3125.266,3273.5136,4.76,2.4461,1,22.71,0.1453,1,146.2062,1857.25,0.2622
1857.368,-999,0.1059,78.81,68.2813,5749.335,53.51,45,2636.1799,8.3276,-999,6508.2412,20.5594,0.0866,0.1282,3153.4707,3273.1598,4.64,2.4411,1,22.66,0.1505,1,146.2123,1857.375,0.2649
1857.5204,-999,0.1081,79.24,68.2794,5749.0534,54.02,45,2636.3563,8.3276,-999,6508.674,20.5594,0.0876,0.131,3171.9827,3271.4382,4.6,2.4378,1,22.61,0.1539,1,146.2184,1857.5,0.27
1857.6728,-999,0.11,79.6,68.2774,5748.427,54.24,45,2636.5326,8.3276,-999,6509.1063,20.5593,0.0891,0.1334,3187.3809,3268.7095,4.58,2.435,1,22.54,0.1568,1,146.2244,1857.625,0.2723
1857.8252,-999,0.1134,80.27,68.2755,5747.9248,50.16,45,2636.8853,8.3276,-999,6509.969,20.5593,0.1035,0.1378,3215.6298,3265.3533,4.6,2.4299,1,22.39,0.1622,1,146.2305,1857.875,0.2323
1857.9776,-999,0.1153,80.64,68.2735,5747.0325,48.83,45,2637.0617,8.3276,-999,6510.3999,20.5593,0.1087,0.1402,3231.0543,3261.8099,4.66,2.4271,1,22.27,0.1651,1,146.2366,1858,0.2198
1858.13,-999,0.116,80.79,68.2716,5746.0567,47.77,45,2637.238,8.3276,-999,6510.8306,20.5592,0.112,0.1412,3237.4523,3258.0009,4.79,2.426,1,22.29,0.1663,1,146.2427,1858.125,0.21
1858.2824,-999,0.1159,80.78,68.2696,5745.1357,46.03,45,2637.4144,8.3276,-999,6511.2613,20.5592,0.1162,0.1411,3237.3564,3254.351,4.87,2.4261,1,22.52,0.1662,1,146.2488,1858.25,0.1943
1858.4348,-999,0.1154,80.67,68.2677,5744.2653,43.71,45,2637.5907,8.3276,-999,6511.6922,20.5592,0.1215,0.1404,3233.2013,3250.8459,4.98,2.4269,1,22.86,0.1654,1,146.2549,1858.375,0.174
1858.5872,-999,0.1139,80.36,68.2657,5743.6899,41.27,45,2637.9434,8.3276,-999,6512.5547,20.5592,0.1262,0.1384,3221.0776,3247.2254,5.07,2.4292,1,23.45,0.1629,1,146.261,1858.625,0.1533
1858.7396,-999,0.113,80.19,68.2638,5742.6226,42.79,45,2638.1197,8.3276,-999,6512.9862,20.5591,0.1217,0.1373,3214.4083,3243.1484,5.47,2.4305,1,23.51,0.1615,1,146.2671,1858.75,0.1661
1858.892,-999,0.1105,79.7,68.2618,5741.4282,46.39,45,2638.2961,8.3276,-999,6513.4184,20.5591,0.1105,0.1341,3194.4364,3238.7118,5.7,2.4342,1,23.47,0.1576,1,146.2732,1858.875,0.1975
1859.0444,-999,0.1072,79.05,68.2599,5739.9777,49.82,45,2638.4724,8.3276,-999,6513.8514,20.5591,0.0982,0.1298,3167.4526,3233.5602,5.92,2.4392,1,23.39,0.1524,1,146.2792,1859,0.2291
1859.1968,-999,0.0967,77.04,68.2579,5738.9405,52.31,45,2638.8251,8.3276,-999,6514.7231,20.5591,0.0794,0.1165,3080.6539,3228.6129,6.03,2.455,1,23.15,0.1363,1,146.2853,1859.25,0.253
1859.3492,-999,0.0945,76.62,68.256,5737.9839,52.23,45,2639.0015,8.3276,-999,6515.1596,20.5591,0.077,0.1137,3062.1332,3224.8348,6.17,2.4583,1,23.29,0.133,1,146.2914,1859.375,0.2523
1859.5016,-999,0.0953,76.77,68.254,5737.3949,52.37,45,2639.1778,8.3276,-999,6515.5958,20.5591,0.0775,0.1147,3069.1837,3222.1019,6.24,2.4571,1,23.33,0.1342,1,146.2975,1859.5,0.2536
1859.654,-999,0.0981,77.3,68.2521,5737.1852,52.35,45,2639.3542,8.3276,-999,6516.0313,20.5591,0.081,0.1182,3093.1182,3220.4683,6.26,2.4529,1,23.44,0.1384,1,146.3036,1859.625,0.2534
1859.8064,-999,0.1033,78.31,68.2501,5737.5216,50.96,45,2639.5305,8.3276,-999,6516.4653,20.5591,0.091,0.1249,3137.5712,3220.4536,6.25,2.445,1,23.59,0.1465,1,146.3097,1859.75,0.2399
1859.9588,-999,0.1153,80.64,68.2482,5738.2708,45.53,45,2639.8832,8.3276,-999,6517.3271,20.559,0.1169,0.1402,3235.7251,3220.6813,6.2,2.4271,1,23.6,0.1651,1,146.3158,1860,0.1899
1860.1112,-999,0.1193,81.44,68.2462,5738.9523,44.73,45,2640.0595,8.3276,-999,6517.7569,20.559,0.1224,0.1454,3268.2712,3221.7107,6.15,2.4211,1,23.51,0.1715,1,146.3219,1860.125,0.1828
1860.2636,-999,0.1211,81.81,68.2442,5739.7274,44.95,45,2640.2359,8.3275,-999,6518.1863,20.559,0.1234,0.1478,3283.2784,3223.0176,5.95,2.4184,1,23.45,0.1745,1,146.328,1860.25,0.1847
1860.416,-999,0.1215,81.9,68.2423,5740.6679,46,45,2640.4122,8.3275,-999,6518.6155,20.5589,0.1213,0.1484,3287.1441,3224.8116,5.86,2.4177,1,23.3,0.1752,1,146.334,1860.375,0.194
1860.5684,-999,0.1213,81.86,68.2403,5742.1219,46.75,45,2640.7649,8.3275,-999,6519.4741,20.5589,0.1193,0.1481,3286.0944,3227.1362,5.77,2.418,1,22.84,0.1749,1,146.3401,1860.625,0.2008
1860.7208,-999,0.1209,81.77,68.2384,5743.3109,45.79,45,2640.9413,8.3275,-999,6519.9035,20.5589,0.1212,0.1475,3282.8464,3229.6593,5.73,2.4187,1,22.86,0.1742,1,146.3462,1860.75,0.1922
1860.8732,-999,0.1207,81.73,68.2364,5744.6602,46.16,45,2641.1176,8.3275,-999,6520.3329,20.5588,0.1201,0.1473,3281.5728,3232.6403,5.65,2.419,1,22.81,0.1738,1,146.3523,1860.875,0.1955
1861.0256,-999,0.1207,81.74,68.2345,5746.0027,49.23,45,2641.2939,8.3275,-999,6520.7624,20.5588,0.1128,0.1473,3282.2798,3235.5937,5.63,2.4189,1,23.13,0.1739,1,146.3584,1861,0.2235
1861.178,-999,0.1209,81.78,68.2325,5747.3416,53.97,45,2641.4703,8.3275,-999,6521.1918,20.5588,0.1014,0.1476,3284.1747,3238.529,5.58,2.4186,1,23.66,0.1742,1,146.3645,1861.125,0.2695
1861.3304,-999,0.1209,81.78,68.2306,5749.0726,57.74,45,2641.823,8.3275,-999,6522.0505,20.5587,0.092,0.1476,3284.7038,3241.6334,5.5,2.4186,1,24.06,0.1742,1,146.3706,1861.375,0.3087
1861.4828,-999,0.1199,81.58,68.2286,5750.5167,55.76,45,2641.9993,8.3275,-999,6522.4802,20.5587,0.0959,0.1463,3277.0778,3244.8745,5.44,2.4201,1,23.88,0.1726,1,146.3767,1861.5,0.2878
1861.6352,-999,0.1189,81.38,68.2267,5751.9304,54.8,45,2642.1757,8.3275,-999,6522.9101,20.5587,0.0972,0.145,3269.4122,3248.0268,5.19,2.4216,1,23.71,0.171,1,146.3828,1861.625,0.278
1861.7876,-999,0.1179,81.16,68.2247,5753.2334,55.26,45,2642.352,8.3275,-999,6523.3403,20.5586,0.0949,0.1436,3260.9031,3250.8544,5.07,2.4232,1,23.5,0.1693,1,146.3888,1861.75,0.2827
1861.94,-999,0.1169,80.97,68.2228,5754.5685,56.79,45,2642.7047,8.3275,-999,6524.2012,20.5586,0.09,0.1423,3253.7738,3252.7935,4.94,2.4246,1,23.16,0.1678,1,146.3949,1862,0.2986
1862.0924,-999,0.118,81.19,68.2208,5755.4443,53.04,45,2642.8811,8.3275,-999,6524.6314,20.5586,0.1007,0.1438,3262.9459,3254.3687,4.88,2.423,1,23.14,0.1695,1,146.401,1862.125,0.2602
1862.2448,-999,0.1185,81.29,68.2189,5756.1858,50.86,45,2643.0574,8.3275,-999,6525.0614,20.5585,0.1067,0.1444,3267.2686,3255.5551,4.74,2.4222,1,23.13,0.1703,1,146.4071,1862.25,0.239
1862.3972,-999,0.118,81.19,68.2169,5756.8482,49.33,45,2643.2337,8.3275,-999,6525.4915,20.5585,0.11,0.1438,3263.5662,3256.5127,4.71,2.423,1,23.03,0.1695,1,146.4132,1862.375,0.2245
1862.5496,-999,0.1169,80.96,68.215,5757.4991,48.79,45,2643.4101,8.3275,-999,6525.922,20.5585,0.1103,0.1423,3254.6093,3257.4362,4.7,2.4247,1,22.88,0.1677,1,146.4193,1862.5,0.2194
1862.702,-999,0.1136,80.31,68.213,5758.4901,56.66,45,2643.7628,8.3275,-999,6526.7847,20.5585,0.0866,0.138,3228.6563,3258.3747,4.72,2.4296,1,22.7,0.1625,1,146.4254,1862.75,0.2972
1862.8544,-999,0.1134,80.27,68.2111,5759.1566,60.51,45,2643.9391,8.3275,-999,6527.2161,20.5584,0.0759,0.1378,3227.3219,3259.3421,4.78,2.4299,1,22.61,0.1622,1,146.4315,1862.875,0.339
1863.0068,-999,0.1146,80.51,68.2091,5759.8026,64.75,45,2644.1155,8.3275,-999,6527.6472,20.5584,0.0663,0.1393,3237.4682,3260.2517,4.96,2.4281,1,22.43,0.1641,1,146.4376,1863,0.3883
1863.1592,-999,0.1165,80.88,68.2072,5760.4201,67.17,45,2644.2918,8.3275,-999,6528.0777,20.5584,0.0586,0.1418,3252.8296,3261.0799,5.07,2.4253,1,22.26,0.167,1,146.4437,1863.125,0.4181
1863.3116,-999,0.1189,81.37,68.2052,5760.9622,67.52,45,2644.4682,8.3275,-999,6528.5077,20.5584,0.055,0.1449,3272.8632,3261.6908,5.17,2.4217,1,22.18,0.171,1,146.4497,1863.25,0.4225
1863.464,-999,0.1254,82.7,68.2033,5761.779,69.72,45,2644.8208,8.3275,-999,6529.3641,20.5583,0.0357,0.1535,3325.7539,3262.1384,5.32,2.4119,1,22.08,0.1816,1,146.4558,1863.5,0.4509
1863.6164,-999,0.1278,83.19,68.2013,5762.2585,70.61,45,2644.9972,8.3275,-999,6529.7916,20.5583,0.0295,0.1567,3344.9363,3262.5735,5.41,2.4083,1,22.13,0.1855,1,146.4619,1863.625,0.4627
1863.7688,-999,0.1286,83.35,68.1994,5762.7707,70.61,45,2645.1735,8.3275,-999,6530.219,20.5582,0.0295,0.1577,3351.3629,3263.1032,5.41,2.4071,1,22.27,0.1868,1,146.468,1863.75,0.4627
1863.9212,-999,0.1271,83.04,68.1974,5763.4476,67.74,45,2645.3499,8.3275,-999,6530.6467,20.5582,0.0528,0.1557,3339.8083,3264.1046,5.35,2.4094,1,22.46,0.1843,1,146.4741,1863.875,0.4253
1864.0736,-999,0.1219,81.99,68.1955,5764.7615,57.31,45,2645.7026,8.3274,-999,6531.5049,20.5581,0.0942,0.1489,3299.4753,3265.9652,5.26,2.4171,1,22.86,0.1759,1,146.4802,1864.125,0.3041
1864.226,-999,0.1203,81.64,68.1935,5766.0954,52.66,45,2645.8789,8.3274,-999,6531.9345,20.5581,0.104,0.1467,3285.9301,3268.8119,5.2,2.4196,1,23,0.1731,1,146.4863,1864.25,0.2565
1864.3784,-999,0.1208,81.75,68.1916,5767.811,50.6,45,2646.0553,8.3274,-999,6532.3639,20.5581,0.1095,0.1474,3290.6089,3272.7117,5.09,2.4188,1,23.06,0.174,1,146.4924,1864.375,0.2365
1864.5308,-999,0.1219,81.98,68.1896,5769.5191,50.08,45,2646.2316,8.3274,-999,6532.793,20.5581,0.1119,0.1489,3300.0152,3276.5914,5.1,2.4171,1,23.05,0.1758,1,146.4985,1864.5,0.2315
1864.6832,-999,0.122,82,68.1877,5771.1119,50.2,45,2646.408,8.3274,-999,6533.2221,20.558,0.1116,0.149,3301.1151,3280.1536,5.13,2.417,1,23.05,0.176,1,146.5045,1864.625,0.2327
1864.8356,-999,0.1173,81.04,68.1857,5772.8933,50.67,45,2646.7606,8.3274,-999,6534.0829,20.558,0.1059,0.1428,3263.3544,3283.309,5.19,2.4241,1,23.25,0.1683,1,146.5106,1864.875,0.2371
1864.988,-999,0.1094,79.48,68.1838,5774.2578,51.33,45,2646.937,8.3274,-999,6534.5153,20.558,0.0964,0.1326,3199.4661,3286.2275,5.24,2.4359,1,23.27,0.1558,1,146.5167,1865,0.2435
1865.1404,-999,0.1035,78.35,68.1818,5775.5926,51.94,45,2647.1133,8.3274,-999,6534.9493,20.558,0.0884,0.1252,3151.6731,3289.0567,5.24,2.4447,1,23.27,0.1468,1,146.5228,1865.125,0.2494
1865.2928,-999,0.1,77.67,68.1799,5776.9577,51.89,45,2647.2897,8.3274,-999,6535.3843,20.5579,0.0846,0.1207,3122.3581,3291.9638,5.23,2.45,1,23.21,0.1414,1,146.5289,1865.25,0.2489
1865.4452,-999,0.0999,77.65,68.1779,5778.7094,51.21,45,2647.6424,8.3274,-999,6536.2543,20.5579,0.0866,0.1206,3121.9925,3295.0044,5.23,2.4501,1,23.01,0.1412,1,146.535,1865.5,0.2423
1865.5976,-999,0.1067,78.95,68.176,5780.2708,51.85,45,2647.8187,8.3274,-999,6536.6874,20.5579,0.0921,0.1291,3178.5197,3298.4486,5.23,2.44,1,22.88,0.1516,1,146.5411,1865.625,0.2485
1865.75,-999,0.1109,79.78,68.174,5782.201,52.2,45,2647.9951,8.3274,-999,6537.1195,20.5579,0.0956,0.1346,3213.7654,3302.8975,5.22,2.4336,1,22.79,0.1582,1,146.5472,1865.75,0.252
1865.9024,-999,0.1143,80.45,68.1721,5784.1215,53.7,45,2648.1714,8.3274,-999,6537.5506,20.5579,0.0952,0.139,3241.7524,3307.323,5.18,2.4285,1,22.66,0.1636,1,146.5533,1865.875,0.2668
1866.0548,-999,0.1166,80.91,68.1701,5785.9517,55.69,45,2648.3478,8.3274,-999,6537.9812,20.5579,0.0925,0.1419,3260.8002,3311.509,5.12,2.4251,1,22.51,0.1673,1,146.5593,1866,0.2871
1866.2072,-999,0.1111,79.82,68.1682,5787.8554,56.97,45,2648.7004,8.3274,-999,6538.8452,20.5578,0.0829,0.1348,3216.5704,3314.9832,5.07,2.4333,1,22.44,0.1586,1,146.5654,1866.25,0.3005
1866.3596,-999,0.1074,79.09,68.1662,5788.9414,57.21,45,2648.8768,8.3274,-999,6539.2781,20.5578,0.0777,0.1301,3186.2136,3317.1228,4.98,2.4389,1,22.48,0.1527,1,146.5715,1866.375,0.303
1866.512,-999,0.1019,78.02,68.1642,5789.8247,55.65,45,2649.0531,8.3274,-999,6539.7126,20.5578,0.0755,0.123,3140.5344,3318.6938,4.87,2.4472,1,22.72,0.1442,1,146.5776,1866.5,0.2867
1866.6644,-999,0.0976,77.21,68.1623,5790.6594,53.38,45,2649.2295,8.3274,-999,6540.1482,20.5578,0.0772,0.1176,3105.1791,3320.127,4.83,2.4536,1,22.94,0.1377,1,146.5837,1866.625,0.2636
1866.8168,-999,0.1002,77.71,68.1603,5791.8639,48.13,45,2649.5822,8.3274,-999,6541.018,20.5578,0.0958,0.1209,3127.7943,3321.6598,4.81,2.4497,1,23.38,0.1417,1,146.5898,1866.875,0.2133
1866.9692,-999,0.103,78.24,68.1584,5792.6935,48.55,45,2649.7585,8.3274,-999,6541.4522,20.5577,0.0975,0.1245,3151.2222,3323.0852,4.79,2.4455,1,23.44,0.1459,1,146.5959,1867,0.2172
1867.1216,-999,0.1075,79.12,68.1564,5793.4301,50.56,45,2649.9349,8.3274,-999,6541.8851,20.5577,0.0965,0.1302,3189.2374,3324.2491,4.78,2.4387,1,23.48,0.153,1,146.602,1867.125,0.2361
1867.274,-999,0.1105,79.71,68.1545,5794.1053,52.25,45,2650.1112,8.3274,-999,6542.3173,20.5577,0.0951,0.1341,3214.3618,3325.2396,4.77,2.4342,1,23.48,0.1577,1,146.6081,1867.25,0.2524
1867.4264,-999,0.1119,79.97,68.1525,5794.7629,53.22,45,2650.2875,8.3274,-999,6542.7491,20.5577,0.0939,0.1358,3225.4908,3326.1805,4.78,2.4322,1,23.39,0.1598,1,146.6142,1867.375,0.262
1867.5788,-999,0.1135,80.28,68.1506,5795.8247,52.9,45,2650.6402,8.3273,-999,6543.6118,20.5577,0.0964,0.1379,3238.8247,3327.3247,4.81,2.4298,1,23.29,0.1622,1,146.6202,1867.625,0.2589
1867.7312,-999,0.1125,80.1,68.1486,5796.6182,52.45,45,2650.8166,8.3273,-999,6544.0435,20.5576,0.0966,0.1367,3231.7075,3328.6565,4.91,2.4312,1,23.23,0.1608,1,146.6263,1867.75,0.2544
1867.8836,-999,0.1086,79.33,68.1467,5797.512,50.35,45,2650.9929,8.3273,-999,6544.4761,20.5576,0.0982,0.1316,3199.8652,3330.2749,5.1,2.4371,1,23.28,0.1546,1,146.6324,1867.875,0.2341
1868.036,-999,0.1038,78.4,68.1447,5798.4899,47.71,45,2651.1693,8.3273,-999,6544.9101,20.5576,0.1006,0.1255,3160.4976,3332.1332,5.19,2.4443,1,23.33,0.1472,1,146.6385,1868,0.2095
1868.1884,-999,0.094,76.54,68.1428,5799.8967,45.77,45,2651.522,8.3273,-999,6545.7832,20.5576,0.0963,0.1132,3078.7619,3334.2483,5.19,2.459,1,23.18,0.1323,1,146.6446,1868.25,0.192
1868.3408,-999,0.0968,77.06,68.1408,5801.024,48.12,45,2651.6983,8.3273,-999,6546.219,20.5576,0.0923,0.1166,3102.4623,3336.5274,5.14,2.4548,1,23.08,0.1365,1,146.6507,1868.375,0.2132
1868.4932,-999,0.1135,80.3,68.1389,5802.3985,55.55,45,2651.8747,8.3273,-999,6546.6504,20.5576,0.0895,0.138,3241.723,3339.5088,4.98,2.4297,1,22.97,0.1624,1,146.6568,1868.5,0.2857
1868.6456,-999,0.1298,83.6,68.1369,5803.8023,61.43,45,2652.051,8.3273,-999,6547.0774,20.5575,0.0931,0.1593,3372.4943,3342.5779,4.9,2.4053,1,22.89,0.1888,1,146.6629,1868.625,0.3494
1868.798,-999,0.1477,87.45,68.135,5805.1307,65.2,45,2652.2273,8.3273,-999,6547.4996,20.5575,0.082,0.1837,3512.5734,3345.4412,4.83,2.3784,1,22.83,0.2196,1,146.669,1868.75,0.3937
1868.9504,-999,0.1757,93.92,68.133,5806.6721,71.41,45,2652.58,8.3273,-999,6548.3292,20.5573,0.0247,0.2235,3722.2092,3348.0111,4.72,2.3364,1,22.7,0.2714,1,146.675,1869,0.4734
1869.1028,-999,0.1779,94.43,68.1311,5807.7323,77.16,45,2652.7564,8.3273,-999,6548.7434,20.5573,0.0053,0.2267,3737.7957,3350.1343,4.63,2.3332,1,22.67,0.2754,1,146.6811,1869.125,0.5558
1869.2552,-999,0.1774,94.32,68.1291,5808.4591,80.55,45,2652.9327,8.3273,-999,6549.1578,20.5572,0.0017,0.226,3734.8404,3351.3106,4.31,2.3339,1,22.76,0.2746,1,146.6872,1869.25,0.6088
1869.4076,-999,0.1762,94.02,68.1272,5809.049,83.47,45,2653.1091,8.3273,-999,6549.5724,20.5571,0.0005,0.2242,3726.1833,3352.0947,4.2,2.3357,1,22.96,0.2722,1,146.6933,1869.375,0.6575
1869.56,-999,0.1757,93.91,68.1252,5809.479,86.38,45,2653.2854,8.3273,-999,6549.9872,20.557,0.0001,0.2235,3723.199,3352.42,4.09,2.3364,1,23.19,0.2713,1,146.6994,1869.5,0.709
1869.7124,-999,0.1791,94.74,68.1233,5810.1572,88.45,45,2653.6381,8.3273,-999,6550.815,20.5569,0.0001,0.2285,3748.5304,3352.5373,4.06,2.3313,1,23.36,0.2779,1,146.7055,1869.75,0.7477
1869.8648,-999,0.1788,94.66,68.1213,5810.3839,87.81,45,2653.8145,8.3273,-999,6551.229,20.5568,0.0001,0.228,3746.4854,3352.2851,4.06,2.3318,1,23.28,0.2773,1,146.7116,1869.875,0.7355
1870.0172,-999,0.1757,93.89,68.1194,5810.4761,86.35,45,2653.9908,8.3273,-999,6551.6438,20.5567,0.0001,0.2234,3723.8062,3351.6513,4.09,2.3365,1,23.14,0.2711,1,146.7177,1870,0.7085
1870.1696,-999,0.1718,92.97,68.1174,5810.1559,85.25,45,2654.1671,8.3273,-999,6552.0596,20.5567,0.0002,0.2178,3696.1451,3349.8618,4.13,2.3423,1,23.02,0.2638,1,146.7238,1870.125,0.6887
1870.322,-999,0.1677,92.01,68.1155,5810.0062,88.96,45,2654.5198,8.3273,-999,6552.8935,20.5565,0,0.2119,3666.9078,3347.6458,4.16,2.3484,1,23.05,0.2561,1,146.7298,1870.375,0.7575
1870.4744,-999,0.1682,92.11,68.1135,5809.2525,89.41,45,2654.6962,8.3273,-999,6553.3103,20.5565,0,0.2125,3670.3625,3344.6595,4.2,2.3477,1,23.05,0.2569,1,146.7359,1870.5,0.7662
1870.6268,-999,0.1698,92.5,68.1116,5808.2993,88.63,45,2654.8725,8.3273,-999,6553.7266,20.5564,0,0.2149,3682.8395,3341.1303,4.24,2.3453,1,23.05,0.26,1,146.742,1870.625,0.7511
1870.7792,-999,0.1688,92.26,68.1096,5807.2557,86.85,45,2655.0489,8.3273,-999,6554.1433,20.5563,0.0001,0.2134,3675.6931,3337.3593,4.26,2.3468,1,23,0.2581,1,146.7481,1870.75,0.7177
1870.9316,-999,0.1649,91.33,68.1077,5806.1445,84.63,45,2655.2252,8.3273,-999,6554.561,20.5563,0.0003,0.2078,3646.7032,3333.4076,4.28,2.3527,1,22.92,0.2506,1,146.7542,1870.875,0.6777
1871.084,-999,0.1506,88.09,68.1057,5805.4157,80.03,45,2655.5779,8.3273,-999,6555.4039,20.5562,0.0021,0.1877,3540.3009,3329.6017,4.29,2.3741,1,22.67,0.2247,1,146.7603,1871.125,0.6005
1871.2364,-999,0.1458,87.02,68.1038,5804.4105,78.57,45,2655.7542,8.3273,-999,6555.8267,20.5561,0.0034,0.181,3503.5444,3325.9344,4.32,2.3813,1,22.57,0.2162,1,146.7664,1871.25,0.5774
