DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
979.658,-999,0.1596,90.1205,91.5228,2169.0896,38.763,43,1385.2764,8.2965,-999,2927.6562,17.5339,0.1672,0.2003,1336.9043,1237.3961,4.6748,2.3606,1,-81.99,0.241,1,121.1662,979.6844,0.1328,-999,3383.0044
979.783,-999,0.1586,89.888,91.5211,2169.966,37.8874,43,1385.4528,8.2965,-999,2928.0756,17.5342,0.168,0.1989,1328.891,1238.7421,4.6901,2.3621,1,-81.9725,0.2391,1,121.1712,979.8094,0.1259,-999,3391.7547
979.908,-999,0.1563,89.3691,91.5194,2170.5302,37.036,43,1385.6291,8.2965,-999,2928.4955,17.5345,0.1678,0.1956,1310.4904,1239.3916,4.7036,2.3655,1,-81.97,0.235,1,121.1762,979.9344,0.1192,-999,3411.4481
980.033,-999,0.1538,88.808,91.5177,2170.6163,36.592,43,1385.8055,8.2965,-999,2928.9162,17.5348,0.1667,0.1921,1290.2017,1238.975,4.7141,2.3693,1,-81.955,0.2305,1,121.1812,980.0594,0.1157,-999,3433.0021
980.158,-999,0.1524,88.4937,91.5161,2170.1209,36.613,43,1385.9818,8.2965,-999,2929.3372,17.5351,0.1657,0.1902,1278.7599,1237.2618,4.7211,2.3714,1,-81.925,0.2279,1,121.1862,980.1844,0.1159,-999,3445.195
980.283,-999,0.1526,88.529,91.5144,2169.0626,36.9324,43,1386.1582,8.2965,-999,2929.7581,17.5353,0.1654,0.1904,1280.2964,1234.2938,4.7268,2.3711,1,-81.88,0.2282,1,121.1912,980.3094,0.1184,-999,3443.8212
980.408,-999,0.1543,88.9062,91.5127,2167.5615,37.376,43,1386.3345,8.2965,-999,2930.1786,17.5356,0.1658,0.1928,1294.4845,1230.3391,4.7329,2.3686,1,-81.83,0.2312,1,121.1962,980.4344,0.1218,-999,3429.2102
980.533,-999,0.1566,89.429,91.511,2165.8032,37.7328,43,1386.5108,8.2965,-999,2930.5985,17.5359,0.1668,0.196,1313.7776,1225.8113,4.7398,2.3651,1,-81.79,0.2354,1,121.2012,980.5594,0.1246,-999,3409.1631
980.658,-999,0.1575,89.649,91.5093,2164.0343,37.787,43,1386.6872,8.2965,-999,2931.0181,17.5362,0.1674,0.1974,1321.9289,1221.2596,4.7461,2.3637,1,-81.74,0.2372,1,121.2062,980.6844,0.1251,-999,3400.797
980.783,-999,0.1566,89.4365,91.5077,2162.4867,37.4686,43,1386.8635,8.2965,-999,2931.438,17.5365,0.1672,0.196,1314.4967,1217.2006,4.7498,2.3651,1,-81.69,0.2355,1,121.2112,980.8094,0.1226,-999,3408.8772
980.908,-999,0.1545,88.9743,91.506,2161.2891,36.717,43,1387.0399,8.2965,-999,2931.8584,17.5367,0.167,0.1932,1297.8761,1213.9206,4.7492,2.3682,1,-81.65,0.2318,1,121.2162,980.9344,0.1167,-999,3426.5855
981.033,-999,0.153,88.63,91.5043,2160.4366,35.4733,43,1387.2162,8.2965,-999,2932.2793,17.537,0.1679,0.191,1285.3774,1211.4089,4.7434,2.3705,1,-81.645,0.229,1,121.2212,981.0594,0.1071,-999,3439.8967
981.158,-999,0.1537,88.777,91.5026,2159.7792,34.053,43,1387.3926,8.2965,-999,2932.6999,17.5373,0.1706,0.1919,1291.0483,1209.3325,4.7328,2.3695,1,-81.675,0.2302,1,121.2262,981.1844,0.0963,-999,3434.2008
981.283,-999,0.156,89.2955,91.5009,2159.0941,32.8246,43,1387.5689,8.2965,-999,2933.12,17.5376,0.174,0.1952,1310.2814,1207.1947,4.7204,2.366,1,-81.7125,0.2344,1,121.2312,981.3094,0.0871,-999,3414.2599
981.408,-999,0.1589,89.9737,91.4993,2158.2342,32.207,43,1387.7452,8.2965,-999,2933.5392,17.5378,0.1769,0.1994,1334.8803,1204.6678,4.7093,2.3616,1,-81.75,0.2398,1,121.2362,981.4344,0.0826,-999,3388.5241
981.533,-999,0.1612,90.495,91.4976,2157.1076,32.6581,43,1387.9216,8.2965,-999,2933.9579,17.5381,0.1777,0.2026,1353.4745,1201.5467,4.7029,2.3582,1,-81.7725,0.244,1,121.2412,981.5594,0.0859,-999,3369.0044
981.658,-999,0.1597,90.1556,91.4959,2155.6685,33.8805,43,1388.0979,8.2965,-999,2934.3769,17.5384,0.1749,0.2005,1341.7803,1197.7275,4.7052,2.3604,1,-81.775,0.2412,1,121.2462,981.6844,0.095,-999,3381.6873
981.783,-999,0.1528,88.574,91.4942,2153.9958,35.4058,43,1388.2743,8.2965,-999,2934.7978,17.5387,0.1679,0.1907,1284.6174,1193.3848,4.715,2.3708,1,-81.7625,0.2286,1,121.2512,981.8094,0.1065,-999,3442.0716
981.908,-999,0.1399,85.7364,91.4925,2152.2545,36.717,43,1388.4506,8.2965,-999,2935.2222,17.539,0.1571,0.1729,1173.785,1188.8843,4.7308,2.3902,1,-81.74,0.2059,1,121.2562,981.9344,0.1167,-999,3555.9931
982.033,-999,0.1229,82.183,91.4909,2150.6449,37.4611,43,1388.627,8.2965,-999,2935.651,17.5393,0.1443,0.1502,1018.3575,1184.6716,4.7507,2.4156,1,-81.73,0.1775,1,121.2612,982.0594,0.1225,-999,3709.7459
982.158,-999,0.1068,78.9799,91.4892,2149.2968,37.8335,43,1388.8033,8.2965,-999,2936.0842,17.5397,0.1273,0.1293,859.8528,1181.0364,4.7736,2.4398,1,-81.74,0.1518,1,121.2662,982.1844,0.1254,-999,3860.198
982.283,-999,0.0957,76.8545,91.4875,2148.1845,37.9742,43,1388.9796,8.2965,-999,2936.5203,17.54,0.111,0.1153,743.5777,1177.9229,4.799,2.4565,1,-81.7725,0.1348,1,121.2712,982.3094,0.1266,-999,3966.9512
982.408,-999,0.091,75.9828,91.4858,2147.2035,37.905,43,1389.156,8.2965,-999,2936.9576,17.5404,0.1045,0.1094,693.1141,1175.1006,4.8266,2.4635,1,-81.8,0.1279,1,121.2761,982.4344,0.126,-999,4012.4614
982.533,-999,0.0919,76.152,91.4842,2146.2307,37.622,43,1389.3323,8.2965,-999,2937.3947,17.5408,0.106,0.1106,703.2174,1172.2966,4.8559,2.4621,1,-81.795,0.1292,1,121.2811,982.5594,0.1238,-999,4003.5462
982.658,-999,0.0961,76.9288,91.4825,2145.1623,37.336,43,1389.5087,8.2965,-999,2937.8307,17.5412,0.1121,0.1157,748.2587,1169.2803,4.8865,2.4559,1,-81.78,0.1354,1,121.2861,982.6844,0.1215,-999,3963.1198
982.783,-999,0.1005,77.7605,91.4808,2143.9529,37.32,43,1389.685,8.2965,-999,2938.2656,17.5415,0.1184,0.1213,795.0018,1165.9503,4.9184,2.4493,1,-81.795,0.1421,1,121.2911,982.8094,0.1214,-999,3920.7316
982.908,-999,0.1035,78.3357,91.4791,2142.5771,37.731,43,1389.8614,8.2965,-999,2938.6996,17.5419,0.1224,0.1251,826.5204,1162.2498,4.9515,2.4448,1,-81.85,0.1467,1,121.2961,982.9344,0.1246,-999,3891.9426
983.033,-999,0.1046,78.552,91.4775,2140.9929,38.4286,43,1390.0377,8.2965,-999,2939.1333,17.5422,0.1234,0.1265,838.2984,1158.0842,4.9855,2.4431,1,-81.925,0.1484,1,121.3011,983.0594,0.1302,-999,3881.2258
983.158,-999,0.1052,78.6625,91.4758,2139.1136,39.018,43,1390.214,8.2965,-999,2939.5669,17.5426,0.1236,0.1272,844.3592,1153.2596,5.0207,2.4422,1,-81.985,0.1493,1,121.3061,983.1844,0.1349,-999,3875.7737
983.283,-999,0.1071,79.0445,91.4741,2136.8677,39.1568,43,1390.3904,8.2964,-999,2939.9999,17.543,0.1256,0.1297,864.7273,1147.6168,5.0568,2.4393,1,-82,0.1524,1,121.3111,983.3094,0.136,-999,3857.0432
983.408,-999,0.1111,79.8239,91.4724,2134.2803,38.679,43,1390.5667,8.2964,-999,2940.4319,17.5433,0.1312,0.1349,905.2263,1141.2128,5.0935,2.4333,1,-81.99,0.1586,1,121.3161,983.4344,0.1322,-999,3819.383
983.533,-999,0.1161,80.814,91.4708,2131.5555,37.6241,43,1390.7431,8.2964,-999,2940.8626,17.5436,0.139,0.1413,954.9663,1134.5029,5.1299,2.4258,1,-81.9475,0.1665,1,121.3211,983.5594,0.1238,-999,3772.5895
983.658,-999,0.1201,81.6133,91.4691,2129.062,36.396,43,1390.9194,8.2964,-999,2941.2922,17.544,0.1442,0.1465,993.858,1128.3097,5.1655,2.4198,1,-81.875,0.1729,1,121.3261,983.6844,0.1142,-999,3735.6417
983.783,-999,0.1227,82.1275,91.4674,2126.9947,35.4221,43,1391.0958,8.2964,-999,2941.7211,17.5443,0.1477,0.1498,1018.3537,1123.0682,5.2003,2.416,1,-81.78,0.177,1,121.3311,983.8094,0.1067,-999,3712.2529
983.908,-999,0.1243,82.4632,91.4657,2125.3523,35.062,43,1391.2721,8.2964,-999,2942.1496,17.5446,0.1493,0.152,1034.1699,1118.7749,5.2346,2.4136,1,-81.67,0.1797,1,121.3361,983.9344,0.1039,-999,3697.1406
984.033,-999,0.1257,82.765,91.464,2124.0169,35.5451,43,1391.4484,8.2964,-999,2942.5777,17.545,0.1495,0.1539,1048.2495,1115.1671,5.2688,2.4114,1,-81.58,0.1821,1,121.3411,984.0594,0.1076,-999,3683.6591
984.158,-999,0.1273,83.0883,91.4624,2122.8315,36.466,43,1391.6248,8.2964,-999,2943.0054,17.5453,0.149,0.156,1063.1544,1111.8943,5.3021,2.409,1,-81.545,0.1847,1,121.3461,984.1844,0.1147,-999,3669.3259
984.283,-999,0.1285,83.332,91.4607,2121.6946,37.3539,43,1391.8011,8.2964,-999,2943.4327,17.5456,0.1482,0.1576,1074.3266,1108.7297,5.3326,2.4073,1,-81.5475,0.1867,1,121.3511,984.3094,0.1217,-999,3658.5951
984.408,-999,0.1285,83.3215,91.459,2120.5709,37.793,43,1391.9775,8.2964,-999,2943.8601,17.5459,0.1475,0.1575,1074.0495,1105.5944,5.3592,2.4073,1,-81.56,0.1866,1,121.3561,984.4344,0.1251,-999,3659.0562
984.533,-999,0.1265,82.917,91.4573,2119.4742,37.5937,43,1392.1538,8.2964,-999,2944.288,17.5462,0.1464,0.1549,1055.953,1102.518,5.3822,2.4103,1,-81.5775,0.1833,1,121.3611,984.5594,0.1235,-999,3676.9064
984.658,-999,0.1226,82.1169,91.4556,2118.4302,37.2175,43,1392.3302,8.2964,-999,2944.717,17.5466,0.1445,0.1498,1019.1624,1099.5579,5.4027,2.4161,1,-81.625,0.1769,1,121.3661,984.6844,0.1206,-999,3712.7321
984.783,-999,0.1182,81.231,91.454,2117.4425,37.0707,43,1392.5065,8.2964,-999,2945.1471,17.5469,0.1417,0.144,977.1141,1096.7216,5.4217,2.4227,1,-81.695,0.1698,1,121.3711,984.8093,0.1194,-999,3753.2229
984.908,-999,0.1145,80.4988,91.4523,2116.4758,37.247,43,1392.6828,8.2964,-999,2945.5782,17.5472,0.1378,0.1393,941.3247,1093.9307,5.4393,2.4282,1,-81.76,0.164,1,121.3761,984.9343,0.1208,-999,3787.3614
985.033,-999,0.1121,80.024,91.4506,2115.4694,37.4185,43,1392.8592,8.2964,-999,2946.0099,17.5476,0.1347,0.1362,917.644,1091.05,5.4556,2.4318,1,-81.8175,0.1602,1,121.3811,985.0593,0.1222,-999,3809.8327
985.158,-999,0.1109,79.7767,91.4489,2114.3658,37.248,43,1393.0355,8.2964,-999,2946.4419,17.5479,0.1335,0.1345,905.2196,1087.9516,5.4693,2.4337,1,-81.855,0.1582,1,121.3861,985.1843,0.1208,-999,3821.6428
985.283,-999,0.1101,79.617,91.4473,2113.1622,36.8465,43,1393.2119,8.2964,-999,2946.8742,17.5483,0.1331,0.1335,897.1926,1084.629,5.4793,2.4349,1,-81.885,0.1569,1,121.3911,985.3093,0.1177,-999,3829.3084
985.408,-999,0.1098,79.5585,91.4456,2111.9099,36.511,43,1393.3882,8.2964,-999,2947.3066,17.5486,0.1329,0.1331,894.3471,1081.197,5.4853,2.4353,1,-81.92,0.1565,1,121.3961,985.4343,0.1151,-999,3832.1241
985.533,-999,0.1105,79.698,91.4439,2110.6905,36.4302,43,1393.5646,8.2964,-999,2947.7387,17.549,0.1341,0.134,901.6982,1077.8385,5.4881,2.4343,1,-81.9425,0.1576,1,121.4011,985.5593,0.1144,-999,3825.4166
985.658,-999,0.1126,80.1116,91.4422,2109.5745,36.3765,43,1393.7409,8.2964,-999,2948.1703,17.5493,0.1371,0.1367,922.9424,1074.7114,5.4898,2.4311,1,-81.945,0.1609,1,121.4061,985.6843,0.114,-999,3805.6667
985.783,-999,0.1153,80.6525,91.4406,2108.5666,36.1428,43,1393.9172,8.2964,-999,2948.6012,17.5497,0.1407,0.1403,950.1934,1071.8262,5.4935,2.427,1,-81.9325,0.1652,1,121.4111,985.8093,0.1122,-999,3780.1438
985.908,-999,0.1179,81.1762,91.4389,2107.6271,35.739,43,1394.0936,8.2964,-999,2949.0314,17.55,0.1438,0.1437,976.0759,1069.0942,5.5002,2.4231,1,-81.94,0.1694,1,121.4161,985.9343,0.1091,11.776,3755.7566
986.033,-999,0.1201,81.608,91.4372,2106.6726,35.4182,43,1394.2699,8.2964,-999,2949.461,17.5503,0.1459,0.1465,997.0825,1066.3292,5.5088,2.4199,1,-81.965,0.1729,1,121.4211,986.0593,0.1066,-999,3735.8843
986.158,-999,0.122,81.9953,91.4355,2105.5736,35.4215,43,1394.4463,8.2964,-999,2949.8901,17.5507,0.1472,0.149,1015.6686,1063.2417,5.5149,2.417,1,-81.985,0.176,1,121.4261,986.1843,0.1067,-999,3718.2381
986.283,-999,0.1241,82.419,91.4339,2104.2265,35.727,43,1394.6226,8.2964,-999,2950.3186,17.551,0.1481,0.1517,1035.6921,1059.6,5.5149,2.4139,1,-81.9975,0.1794,1,121.4311,986.3093,0.109,-999,3699.1234
986.408,-999,0.1263,82.8787,91.4322,2102.5987,36.058,43,1394.799,8.2964,-999,2950.7466,17.5513,0.1489,0.1546,1057.0641,1055.3311,5.5083,2.4106,1,-82.01,0.183,1,121.4361,986.4343,0.1116,-999,3678.6056
986.533,-999,0.1284,83.311,91.4305,2100.7875,36.0975,43,1394.9753,8.2964,-999,2951.174,17.5516,0.1504,0.1574,1076.8596,1050.6529,5.4965,2.4074,1,-82.0375,0.1865,1,121.4411,986.5593,0.1119,-999,3659.5173
986.658,-999,0.1299,83.6273,91.4288,2099.0443,35.847,43,1395.1516,8.2964,-999,2951.601,17.5519,0.1519,0.1595,1091.2068,1046.1262,5.4818,2.4051,1,-82.065,0.189,1,121.4461,986.6843,0.1099,-999,3645.6761
986.783,-999,0.1309,83.83,91.4271,2097.5735,35.4623,43,1395.328,8.2964,-999,2952.0277,17.5523,0.1531,0.1608,1100.3901,1042.2084,5.4683,2.4037,1,-82.0775,0.1906,1,121.4511,986.8093,0.107,-999,3636.8609
986.908,-999,0.1315,83.9712,91.4255,2096.4472,35.152,43,1395.5043,8.2964,-999,2952.4542,17.5526,0.1541,0.1617,1106.8086,1039.0605,5.4585,2.4027,1,-82.07,0.1918,1,121.456,986.9343,0.1046,-999,3630.7454
987.033,-999,0.1324,84.153,91.4238,2095.6207,35.2295,43,1395.6807,8.2964,-999,2952.8806,17.5529,0.1545,0.1628,1114.9733,1036.5826,5.4529,2.4014,1,-82.045,0.1932,1,121.461,987.0593,0.1052,-999,3622.9017
987.158,-999,0.1339,84.4585,91.4221,2094.9895,35.6845,43,1395.857,8.2964,-999,2953.3065,17.5532,0.1548,0.1648,1128.4462,1034.5414,5.451,2.3992,1,-82.015,0.1957,1,121.466,987.1843,0.1087,-999,3609.7971
987.283,-999,0.1354,84.786,91.4204,2094.4744,36.2797,43,1396.0334,8.2964,-999,2953.732,17.5535,0.1548,0.1668,1142.7186,1032.76,5.4505,2.3969,1,-81.9625,0.1983,1,121.471,987.3093,0.1133,-999,3595.8537
987.408,-999,0.1362,84.9567,91.4188,2094.0383,36.699,43,1396.2097,8.2964,-999,2954.1573,17.5538,0.1546,0.1679,1150.1922,1031.1551,5.4498,2.3957,1,-81.87,0.1997,1,121.476,987.4343,0.1165,-999,3588.6287
987.533,-999,0.1355,84.798,91.4171,2093.6865,36.6467,43,1396.386,8.2964,-999,2954.5829,17.5541,0.1542,0.1669,1143.6353,1029.7384,5.4467,2.3968,1,-81.72,0.1984,1,121.481,987.5593,0.1161,-999,3595.3448
987.658,-999,0.1325,84.1711,91.4154,2093.4562,36.103,43,1396.5624,8.2964,-999,2955.0091,17.5544,0.1532,0.163,1116.7582,1028.5923,5.4395,2.4012,1,-81.58,0.1934,1,121.486,987.6843,0.1119,-999,3622.1227
987.783,-999,0.1283,83.2805,91.4137,2093.356,35.2841,43,1396.7387,8.2964,-999,2955.4366,17.5547,0.1517,0.1573,1077.4255,1027.7354,5.4292,2.4076,1,-81.47,0.1862,1,121.491,987.8093,0.1056,-999,3660.8576
987.908,-999,0.1238,82.3644,91.412,2093.3552,34.601,43,1396.9151,8.2964,-999,2955.8652,17.5551,0.1498,0.1514,1035.6052,1027.0993,5.4171,2.4143,1,-81.4,0.1789,1,121.496,987.9343,0.1004,-999,3701.5755
988.033,-999,0.1205,81.682,91.4104,2093.3957,34.508,43,1397.0914,8.2964,-999,2956.2947,17.5554,0.1477,0.147,1003.5708,1026.5544,5.405,2.4193,1,-81.3425,0.1735,1,121.501,988.0593,0.0997,-999,3732.4998
988.158,-999,0.1197,81.5198,91.4087,2093.4122,34.9185,43,1397.2678,8.2964,-999,2956.7244,17.5557,0.1465,0.1459,995.9743,1025.9553,5.3949,2.4205,1,-81.305,0.1722,1,121.506,988.1843,0.1028,-999,3739.9264
988.283,-999,0.1216,81.9145,91.407,2093.3753,35.4609,43,1397.4441,8.2964,-999,2957.1536,17.556,0.1468,0.1485,1015.0112,1025.2374,5.3856,2.4176,1,-81.29,0.1753,1,121.511,988.3093,0.107,-999,3721.9058
988.408,-999,0.1262,82.8544,91.4053,2093.2446,35.778,43,1397.6204,8.2964,-999,2957.5816,17.5564,0.1494,0.1545,1059.0153,1024.311,5.3742,2.4107,1,-81.3,0.1828,1,121.516,988.4343,0.1094,-999,3679.6845
988.533,-999,0.1326,84.198,91.4037,2092.9293,35.7645,43,1397.7968,8.2963,-999,2958.0079,17.5567,0.1537,0.1631,1119.3244,1022.9737,5.3567,2.4011,1,-81.365,0.1936,1,121.521,988.5593,0.1093,-999,3620.9654
988.658,-999,0.1392,85.5939,91.402,2092.2651,35.7495,43,1397.9731,8.2963,-999,2958.4324,17.557,0.1582,0.172,1179.0139,1020.8579,5.3291,2.3912,1,-81.435,0.2048,1,121.526,988.6843,0.1092,-999,3561.9133
988.783,-999,0.1436,86.546,91.4003,2091.0954,35.949,43,1398.1495,8.2963,-999,2958.8557,17.5573,0.1609,0.178,1218.1618,1017.6126,5.2926,2.3846,1,-81.49,0.2124,1,121.531,988.8093,0.1107,-999,3522.7284
988.908,-999,0.1443,86.6868,91.3986,2089.4063,36.23,43,1398.3258,8.2963,-999,2959.2789,17.5576,0.1609,0.1789,1224.0244,1013.2049,5.2494,2.3836,1,-81.52,0.2135,1,121.536,988.9343,0.1129,-999,3517.0066
989.033,-999,0.1407,85.912,91.397,2087.4214,36.1497,43,1398.5022,8.2963,-999,2959.703,17.5579,0.1586,0.174,1192.7918,1008.1339,5.2035,2.389,1,-81.515,0.2073,1,121.541,989.0593,0.1123,-999,3548.7248
989.158,-999,0.1339,84.4796,91.3953,2085.5886,35.537,43,1398.6785,8.2963,-999,2960.1289,17.5582,0.155,0.1649,1132.5669,1003.4004,5.1606,2.3991,1,-81.49,0.1958,1,121.546,989.1843,0.1076,-999,3608.8955
989.283,-999,0.1278,83.1895,91.3936,2084.2261,34.5239,43,1398.8548,8.2963,-999,2960.5565,17.5585,0.1526,0.1567,1075.6379,999.7165,5.1238,2.4083,1,-81.4725,0.1855,1,121.551,989.3093,0.0998,-999,3664.8621
989.408,-999,0.125,82.6148,91.3919,2083.4791,33.611,43,1399.0312,8.2963,-999,2960.9848,17.5588,0.1522,0.153,1049.5124,997.4085,5.0939,2.4125,1,-81.47,0.1809,1,121.556,989.4343,0.093,-999,3690.3563
989.533,-999,0.1268,82.976,91.3902,2083.4014,33.4845,43,1399.2075,8.2963,-999,2961.4126,17.5591,0.1537,0.1553,1066.3102,996.5989,5.0698,2.4098,1,-81.5075,0.1838,1,121.561,989.5593,0.092,-999,3674.2919
989.658,-999,0.1319,84.0489,91.3886,2084.0041,34.0955,43,1399.3839,8.2963,-999,2961.839,17.5594,0.1561,0.1622,1114.5815,997.3132,5.0508,2.4021,1,-81.55,0.1924,1,121.566,989.6843,0.0966,-999,3627.3889
989.783,-999,0.1367,85.0635,91.3869,2085.2581,35.0311,43,1399.5602,8.2963,-999,2962.2642,17.5597,0.1578,0.1686,1158.5895,999.4869,5.0359,2.3949,1,-81.6075,0.2005,1,121.571,989.8093,0.1037,-999,3584.123
989.908,-999,0.1388,85.5052,91.3852,2087.0072,35.779,43,1399.7366,8.2963,-999,2962.6888,17.56,0.1579,0.1714,1177.3832,1002.7695,5.0256,2.3918,1,-81.67,0.204,1,121.576,989.9343,0.1094,-999,3565.6083
990.033,-999,0.1374,85.211,91.3835,2088.9657,35.9125,43,1399.9129,8.2963,-999,2963.1138,17.5603,0.1567,0.1695,1165.2391,1006.5209,5.0211,2.3939,1,-81.7325,0.2017,1,121.581,990.0593,0.1104,-999,3577.9189
990.158,-999,0.1334,84.3646,91.3819,2090.8529,35.548,43,1400.0892,8.2963,-999,2963.5399,17.5606,0.1546,0.1642,1129.1833,1010.1116,5.024,2.3999,1,-81.785,0.1949,1,121.586,990.1843,0.1076,-999,3613.8149
990.283,-999,0.129,83.438,91.3802,2092.4998,34.9668,43,1400.2656,8.2963,-999,2963.9671,17.561,0.1527,0.1583,1088.4096,1013.1631,5.0324,2.4065,1,-81.8,0.1875,1,121.591,990.3093,0.1032,-999,3653.9472
990.408,-999,0.1247,82.5548,91.3785,2093.8739,34.47,43,1400.4419,8.2963,-999,2964.3955,17.5613,0.1506,0.1526,1048.2546,1015.603,5.0457,2.4129,1,-81.75,0.1804,1,121.596,990.4343,0.0994,-999,3693.0384
990.533,-999,0.12,81.587,91.3769,2094.9845,34.316,43,1400.6183,8.2963,-999,2964.8251,17.5616,0.1477,0.1463,1002.7094,1017.4517,5.0629,2.42,1,-81.66,0.1727,1,121.601,990.5593,0.0983,-999,3736.8459
990.658,-999,0.1136,80.3158,91.3752,2095.8417,34.4465,43,1400.7946,8.2963,-999,2965.2565,17.5619,0.1404,0.1381,940.2827,1018.7308,5.083,2.4296,1,-81.56,0.1625,1,121.606,990.6843,0.0993,-999,3795.9909
990.783,-999,0.1063,78.868,91.3735,2096.4419,34.7075,43,1400.971,8.2963,-999,2965.6897,17.5623,0.1293,0.1286,865.4201,1019.4325,5.1037,2.4406,1,-81.475,0.1509,1,121.611,990.8093,0.1012,-999,3865.6749
990.908,-999,0.0998,77.6316,91.3718,2096.773,34.886,43,1401.1473,8.2963,-999,2966.1247,17.5627,0.1197,0.1204,798.1428,1019.5294,5.1241,2.4503,1,-81.42,0.1411,1,121.616,990.9343,0.1026,-999,3927.2416
991.033,-999,0.0971,77.108,91.3701,2096.8927,34.8957,43,1401.3236,8.2963,-999,2966.5605,17.563,0.1157,0.117,768.7519,1019.1519,5.1442,2.4544,1,-81.385,0.1369,1,121.621,991.0593,0.1027,-999,3953.9094
991.158,-999,0.1004,77.7459,91.3685,2096.9559,34.893,43,1401.5,8.2963,-999,2966.9953,17.5634,0.1206,0.1212,804.827,1018.6492,5.1655,2.4494,1,-81.37,0.142,1,121.626,991.1843,0.1026,-999,3921.4679
991.283,-999,0.1077,79.1525,91.3668,2097.079,34.984,43,1401.6763,8.2963,-999,2967.4282,17.5637,0.1312,0.1305,881.1587,1018.2828,5.1891,2.4384,1,-81.385,0.1532,1,121.631,991.3093,0.1033,-999,3851.7804
991.408,-999,0.1162,80.8245,91.3651,2097.2901,35.122,43,1401.8527,8.2963,-999,2967.8589,17.5641,0.1436,0.1414,966.7617,1018.1161,5.2149,2.4257,1,-81.42,0.1666,1,121.6359,991.4343,0.1044,-999,3772.0994
991.533,-999,0.1233,82.271,91.3634,2097.5436,35.2753,43,1402.029,8.2963,-999,2968.2876,17.5644,0.1483,0.1508,1036.6987,1018.0469,5.2404,2.415,1,-81.4175,0.1782,1,121.6409,991.5593,0.1055,-999,3705.7778
991.658,-999,0.1275,83.1381,91.3618,2097.7644,35.5185,43,1402.2054,8.2963,-999,2968.7152,17.5647,0.1507,0.1563,1076.9739,1017.9055,5.2621,2.4087,1,-81.39,0.1851,1,121.6459,991.6843,0.1074,-999,3667.1279
991.783,-999,0.1296,83.5665,91.3601,2097.9378,36.0437,43,1402.3817,8.2963,-999,2969.1423,17.565,0.1512,0.1591,1096.5154,1017.6588,5.2809,2.4056,1,-81.3475,0.1885,1,121.6509,991.8093,0.1114,-999,3648.3286
991.908,-999,0.1307,83.7805,91.3584,2098.1164,36.887,43,1402.5581,8.2963,-999,2969.5691,17.5653,0.1506,0.1605,1106.2672,1017.4239,5.3004,2.404,1,-81.33,0.1902,1,121.6559,991.9343,0.118,-999,3639.0097
992.033,-999,0.1315,83.97,91.3567,2098.3877,37.5828,43,1402.7344,8.2963,-999,2969.9956,17.5656,0.1499,0.1616,1114.8659,1017.3969,5.3248,2.4027,1,-81.3725,0.1918,1,121.6609,992.0593,0.1235,-999,3630.7973
992.158,-999,0.1324,84.15,91.3551,2098.8307,37.6485,43,1402.9107,8.2963,-999,2970.422,17.5659,0.1504,0.1628,1122.9927,1017.7549,5.358,2.4014,1,-81.445,0.1932,1,121.6659,992.1843,0.124,-999,3623.0309
992.283,-999,0.1325,84.158,91.3534,2099.4944,37.1518,43,1403.0871,8.2963,-999,2970.8483,17.5663,0.1514,0.1629,1123.5436,1018.6074,5.3969,2.4013,1,-81.5325,0.1933,1,121.6709,992.3093,0.1201,-999,3622.6865
992.408,-999,0.1309,83.8443,91.3517,2100.3766,36.621,43,1403.2634,8.2963,-999,2971.275,17.5666,0.1512,0.1608,1109.8925,1019.9488,5.4363,2.4036,1,-81.61,0.1908,1,121.6759,992.4343,0.1159,-999,3636.2406
992.533,-999,0.1277,83.16,91.35,2101.4453,36.6858,43,1403.4398,8.2963,-999,2971.7026,17.5669,0.1489,0.1565,1079.3269,1021.7074,5.4716,2.4085,1,-81.6575,0.1853,1,121.6809,992.5593,0.1164,-999,3666.1622
992.658,-999,0.1231,82.2234,91.3484,2102.6715,37.393,43,1403.6161,8.2963,-999,2972.1314,17.5672,0.1446,0.1505,1036.1579,1023.8175,5.4994,2.4153,1,-81.685,0.1778,1,121.6859,992.6843,0.122,-999,3707.9232
992.783,-999,0.1188,81.3565,91.3467,2104.0369,38.5733,43,1403.7925,8.2963,-999,2972.5613,17.5675,0.1394,0.1448,994.8633,1026.2383,5.5226,2.4218,1,-81.69,0.1709,1,121.6909,992.8093,0.1313,-999,3747.4332
992.908,-999,0.116,80.7843,91.345,2105.5331,39.91,43,1403.9688,8.2963,-999,2972.992,17.5679,0.1345,0.1411,966.927,1028.9516,5.5444,2.426,1,-81.71,0.1663,1,121.6959,992.9342,0.1421,-999,3773.9765
993.033,-999,0.1151,80.617,91.3434,2107.1165,40.9888,43,1404.1451,8.2963,-999,2973.4229,17.5682,0.1314,0.14,958.7691,1031.8601,5.5665,2.4273,1,-81.7625,0.1649,1,121.7009,993.0592,0.151,-999,3781.8084
993.158,-999,0.1161,80.8128,91.3417,2108.6828,41.671,43,1404.3215,8.2963,-999,2973.8536,17.5685,0.1312,0.1413,968.6993,1034.731,5.5879,2.4258,1,-81.825,0.1665,1,121.7059,993.1842,0.1567,-999,3772.6455
